journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,journalCommitInterval,Performance-,Cpu-
1,0,1,1,0,500,332832.6,36.878018
1,0,1,1,0,1,331081.4,48.298614
1,0,1,1,0,10,331644.8,43.208078
1,0,1,1,0,50,331552.2,38.19445
1,0,1,1,0,100,335488.8,37.234833
1,0,1,1,0,200,332019.0,36.672992
1,0,1,1,0,500,332017.8,36.933814
1,0,1,1,0,1,264113.2,43.557972
1,0,1,1,0,10,262992.0,39.416462
1,0,1,1,0,50,259794.8,35.622397
1,0,1,1,0,100,260704.8,34.652252
1,0,1,1,0,200,261306.8,34.832527
1,0,1,1,0,500,258401.2,32.236213
1,0,1,1,0,1,261331.6,43.327116
1,0,1,1,0,10,259859.4,39.221925
1,0,1,1,0,50,265851.6,35.1766
1,0,1,1,0,100,259510.4,34.774029
1,0,1,1,0,200,261738.2,34.830089
1,0,1,1,0,500,264779.8,34.53554
1,0,1,1,0,1,259411.4,42.989376
1,0,1,1,0,10,260257.8,39.223382
1,0,1,1,0,50,263404.2,35.466384
1,0,1,1,0,100,259625.6,34.754303
1,0,1,1,0,200,260370.6,33.301315
1,0,1,1,0,500,262049.4,34.400351
1,0,1,1,0,1,261676.8,43.326422
1,0,1,1,0,10,257529.4,38.3324
1,0,1,1,0,50,260067.8,35.513417
1,0,1,1,0,100,261061.0,34.761475
1,0,1,1,0,200,264309.6,34.58507
1,0,1,1,0,500,259761.2,34.693719
1,0,1,1,0,1,262216.0,43.703571
1,0,1,1,0,10,263066.6,39.566519
1,0,1,1,0,50,260998.8,35.133204
1,0,1,1,0,100,259370.4,35.19282
1,0,1,1,0,200,259970.0,33.308594
1,0,1,1,0,500,259525.2,34.520677
1,0,1,1,0,1,335444.6,48.341291
1,0,1,1,0,10,334609.4,43.428833
1,0,1,1,0,50,333426.4,38.804584
1,0,1,1,0,100,337842.4,37.793071
1,0,1,1,0,200,337914.0,37.344462
1,0,1,1,0,500,336905.6,37.538964
1,0,1,1,0,1,332502.4,48.346708
1,0,1,1,0,10,332242.4,43.474993
1,0,1,1,0,50,334529.8,39.070278
1,0,1,1,0,100,327104.6,36.568263
1,0,1,1,0,200,331049.0,37.531007
1,0,1,1,0,500,335425.8,37.380779
1,0,1,1,0,1,332077.2,48.20725
1,0,1,1,0,10,329925.4,43.249485
1,0,1,1,0,50,334972.2,38.773085
1,0,1,1,0,100,331605.8,36.952504
1,0,1,1,0,200,335153.2,37.532077
1,0,1,1,0,500,332958.8,37.034341
1,0,1,1,0,1,336724.6,48.420365
1,0,1,1,0,10,333254.6,43.538705
1,0,1,1,0,50,333019.0,38.981604
1,0,1,1,0,100,333484.2,37.652419
1,0,1,1,0,200,331712.8,36.411651
1,0,1,1,0,500,329720.4,36.28306
1,0,1,1,0,1,331861.6,48.186782
1,0,1,1,0,10,330385.6,42.802298
1,0,1,1,0,50,333978.6,38.259885
1,0,1,1,0,100,333221.0,37.745698
1,0,1,1,0,200,334490.6,37.489425
1,0,1,1,0,500,336168.6,37.240969
1,0,1,1,0,1,259704.8,43.165568
1,0,1,1,0,10,262313.2,39.10741
1,0,1,1,0,50,256049.8,33.252893
1,0,1,1,0,100,261027.0,34.198693
1,0,1,1,0,200,263794.8,34.00674
1,0,1,1,0,500,263535.2,33.913559
1,0,1,1,0,1,258828.6,42.339147
1,0,1,1,0,10,260385.8,38.20473
1,0,1,1,0,50,262093.0,35.035943
1,0,1,1,0,100,261714.8,34.450346
1,0,1,1,0,200,265553.0,33.800538
1,0,1,1,0,500,262137.6,34.295234
1,0,1,1,0,1,259261.2,43.252832
1,0,1,1,0,10,260612.6,39.53177
1,0,1,1,0,50,258755.4,34.921563
1,0,1,1,0,100,261916.0,34.510402
1,0,1,1,0,200,259310.6,34.472321
1,0,1,1,0,500,261208.8,33.909566
1,0,1,1,0,1,259557.6,43.253563
1,0,1,1,0,10,261493.0,39.563553
1,0,1,1,0,50,261542.6,34.524952
1,0,1,1,0,100,260987.6,34.456096
1,0,1,1,0,200,255919.2,34.384938
1,0,1,1,0,500,257292.0,34.380293
1,0,1,1,0,1,260296.6,43.140492
1,0,1,1,0,10,259952.0,37.425521
1,0,1,1,0,50,259641.8,34.959184
1,0,1,1,0,100,259758.2,34.837662
1,0,1,1,0,200,257904.6,34.224799
1,0,1,1,0,500,258418.6,34.021946
1,0,1,1,0,1,338307.2,48.115416
1,0,1,1,0,10,334797.6,43.268735
1,0,1,1,0,50,334797.0,38.295107
1,0,1,1,0,100,332167.2,37.366536
1,0,1,1,0,200,333141.0,36.267575
1,0,1,1,0,500,333832.8,37.135816
1,0,1,1,0,1,334480.0,48.454349
1,0,1,1,0,10,334403.2,43.203862
1,0,1,1,0,50,334824.6,38.534459
1,0,1,1,0,100,336329.0,37.184077
1,0,1,1,0,200,335152.6,36.961966
1,0,1,1,0,500,334009.2,37.366128
1,0,1,1,0,1,331700.8,48.164945
1,0,1,1,0,10,332138.2,43.395363
1,0,1,1,0,50,333374.2,38.593199
1,0,1,1,0,100,332103.8,37.663607
1,0,1,1,0,200,331808.2,37.285113
1,0,1,1,0,500,337021.0,37.019336
1,0,1,1,0,1,331893.0,48.154855
1,0,1,1,0,10,337408.4,43.430031
1,0,1,1,0,50,327146.8,37.976775
1,0,1,1,0,100,331552.2,37.055632
1,0,1,1,0,200,334586.4,37.039046
1,0,1,1,0,500,332211.4,37.052857
1,0,1,1,0,1,334098.2,47.938795
1,0,1,1,0,10,335137.0,43.191653
1,0,1,1,0,50,333713.4,38.304898
1,0,1,1,0,100,331166.0,37.147991
1,0,1,1,0,200,332599.6,36.918247
1,0,1,1,0,500,332448.0,35.978448
1,0,1,1,0,1,256026.2,42.445453
1,0,1,1,0,10,255370.6,37.552796
1,0,1,1,0,50,259780.2,34.98506
1,0,1,1,0,100,258400.6,33.626033
1,0,1,1,0,200,260587.4,34.15949
1,0,1,1,0,500,257617.4,34.263237
1,0,1,1,0,1,263535.8,42.213362
1,0,1,1,0,10,258057.8,39.272818
1,0,1,1,0,50,259326.0,35.028904
1,0,1,1,0,100,262935.8,34.40329
1,0,1,1,0,200,260396.2,34.305392
1,0,1,1,0,500,260208.0,34.142121
1,0,1,1,0,1,257721.8,42.697648
1,0,1,1,0,10,258139.2,39.247388
1,0,1,1,0,50,258177.0,34.774746
1,0,1,1,0,100,256698.2,34.547488
1,0,1,1,0,200,258344.8,34.287092
1,0,1,1,0,500,258208.0,34.257715
1,0,1,1,0,1,259336.8,42.914193
1,0,1,1,0,10,260784.0,39.239346
1,0,1,1,0,50,260059.2,34.482989
1,0,1,1,0,100,261930.8,34.2374
1,0,1,1,0,200,263205.2,33.682691
1,0,1,1,0,500,259783.4,33.651058
1,0,1,1,0,1,257398.8,42.820772
1,0,1,1,0,10,258410.8,39.098046
1,0,1,1,0,50,257694.4,34.72559
1,0,1,1,0,100,257099.0,34.600201
1,0,1,1,0,200,258043.2,34.341645
1,0,1,1,0,500,261896.8,33.813131
1,0,1,1,0,1,258652.6,42.786016
1,0,1,1,0,10,258819.2,38.940924
1,0,1,1,0,50,259862.0,34.811154
1,0,1,1,0,100,257463.2,34.176506
1,0,1,1,0,200,259771.8,33.708333
1,0,1,1,0,500,260348.0,33.577888
1,0,1,1,0,1,260796.8,43.11046
1,0,1,1,0,10,258750.0,38.582883
1,0,1,1,0,50,262933.4,34.35907
1,0,1,1,0,100,257365.0,33.335823
1,0,1,1,0,200,259397.6,33.169396
1,0,1,1,0,500,258169.8,33.865397
1,0,1,1,0,1,256763.8,42.558081
1,0,1,1,0,10,253757.8,38.274616
1,0,1,1,0,50,253057.4,34.58316
1,0,1,1,0,100,258297.4,34.044263
1,0,1,1,0,200,259372.6,33.756429
1,0,1,1,0,500,254700.6,33.75434
1,0,1,1,0,1,256168.0,42.48291
1,0,1,1,0,10,254424.4,38.86838
1,0,1,1,0,50,253472.4,33.24466
1,0,1,1,0,100,257514.6,33.454623
1,0,1,1,0,200,256936.2,32.385808
1,0,1,1,0,500,258610.0,33.410463
1,0,1,1,0,1,258364.8,42.279493
1,0,1,1,0,10,254680.4,38.747607
1,0,1,1,0,50,262785.4,34.209762
1,0,1,1,0,100,255495.8,34.120815
1,0,1,1,0,200,255581.0,34.064627
1,0,1,1,0,500,257769.6,34.077042
1,0,1,1,0,1,260937.0,43.062304
1,0,1,1,0,10,258324.2,39.326216
1,0,1,1,0,50,259394.8,34.110076
1,0,1,1,0,100,260523.4,34.628322
1,0,1,1,0,200,261552.2,34.765148
1,0,1,1,0,500,262963.2,34.403117
1,0,1,1,0,1,261300.2,43.244727
1,0,1,1,0,10,259402.4,38.969769
1,0,1,1,0,50,261911.8,35.332852
1,0,1,1,0,100,261323.2,34.622707
1,0,1,1,0,200,257658.4,34.701026
1,0,1,1,0,500,262628.0,34.232416
1,0,1,1,0,1,260339.0,43.653821
1,0,1,1,0,10,262183.4,39.234498
1,0,1,1,0,50,259266.4,35.214814
1,0,1,1,0,100,260937.0,34.707912
1,0,1,1,0,200,259738.0,34.827712
1,0,1,1,0,500,263209.6,34.372367
1,0,1,1,0,1,262738.0,42.771927
1,0,1,1,0,10,262124.2,39.126432
1,0,1,1,0,50,263021.2,35.258566
1,0,1,1,0,100,264544.2,34.542523
1,0,1,1,0,200,256472.4,32.561552
1,0,1,1,0,500,258206.2,34.979316
1,0,1,1,0,1,262132.0,43.296616
1,0,1,1,0,10,259840.0,39.349621
1,0,1,1,0,50,262277.2,34.756786
1,0,1,1,0,100,263951.6,34.555369
1,0,1,1,0,200,262349.6,33.846362
1,0,1,1,0,500,260616.2,34.334769
1,0,1,1,0,1,260983.6,42.841306
1,0,1,1,0,10,261243.4,38.919784
1,0,1,1,0,50,258247.8,34.688652
1,0,1,1,0,100,261503.0,34.736627
1,0,1,1,0,200,260173.6,34.079739
1,0,1,1,0,500,263454.2,34.049251
1,0,1,1,0,1,256099.8,42.001409
1,0,1,1,0,10,262129.8,39.075181
1,0,1,1,0,50,258993.0,34.652329
1,0,1,1,0,100,263993.8,34.067999
1,0,1,1,0,200,259459.2,34.339767
1,0,1,1,0,500,262438.2,33.835603
1,0,1,1,0,1,263586.6,43.395822
1,0,1,1,0,10,260297.4,38.147553
1,0,1,1,0,50,259414.2,34.838149
1,0,1,1,0,100,260898.6,34.349187
1,0,1,1,0,200,258671.4,32.540174
1,0,1,1,0,500,261833.0,34.066437
1,0,1,1,0,1,256004.0,43.231638
1,0,1,1,0,10,260243.0,39.036399
1,0,1,1,0,50,257878.4,34.636789
1,0,1,1,0,100,263831.2,34.040688
1,0,1,1,0,200,260549.6,34.044648
1,0,1,1,0,500,259737.6,33.968516
1,0,1,1,0,1,263048.6,42.983426
1,0,1,1,0,10,259215.8,39.016027
1,0,1,1,0,50,263901.2,34.459665
1,0,1,1,0,100,256795.2,34.298255
1,0,1,1,0,200,260870.2,33.796937
1,0,1,1,0,500,262239.6,33.825692
1,0,1,1,0,1,331174.6,48.006676
1,0,1,1,0,10,330588.2,42.80492
1,0,1,1,0,50,333237.4,36.872437
1,0,1,1,0,100,333160.6,37.246942
1,0,1,1,0,200,326710.2,37.088241
1,0,1,1,0,500,330386.0,37.216026
1,0,1,1,0,1,327487.4,47.429147
1,0,1,1,0,10,331676.8,42.437588
1,0,1,1,0,50,330191.4,38.804386
1,0,1,1,0,100,329293.8,36.588705
1,0,1,1,0,200,331316.8,37.342087
1,0,1,1,0,500,331683.6,37.184017
1,0,1,1,0,1,329231.4,47.761499
1,0,1,1,0,10,336128.6,42.811497
1,0,1,1,0,50,331542.2,38.194663
1,0,1,1,0,100,328965.6,37.572972
1,0,1,1,0,200,332173.6,36.903107
1,0,1,1,0,500,330107.6,37.009633
1,0,1,1,0,1,330500.2,47.763138
1,0,1,1,0,10,334892.6,43.299833
1,0,1,1,0,50,328806.8,38.500563
1,0,1,1,0,100,327877.2,36.74629
1,0,1,1,0,200,337798.4,36.921828
1,0,1,1,0,500,329038.2,35.993644
1,0,1,1,0,1,334313.4,48.207456
1,0,1,1,0,10,332082.2,43.307896
1,0,1,1,0,50,334485.2,38.250528
1,0,1,1,0,100,331261.0,37.454281
1,0,1,1,0,200,330419.0,36.715975
1,0,1,1,0,500,334570.4,36.974835
1,0,1,1,0,1,335067.0,47.510925
1,0,1,1,0,10,332193.8,42.306019
1,0,1,1,0,50,334145.2,38.328223
1,0,1,1,0,100,334004.2,37.721216
1,0,1,1,0,200,329576.8,37.327069
1,0,1,1,0,500,336106.4,37.097872
1,0,1,1,0,1,334573.4,48.444772
1,0,1,1,0,10,333384.4,43.60458
1,0,1,1,0,50,330646.0,38.787006
1,0,1,1,0,100,331249.4,36.728244
1,0,1,1,0,200,333504.0,37.607008
1,0,1,1,0,500,331392.6,37.469989
1,0,1,1,0,1,336514.4,48.283677
1,0,1,1,0,10,330230.0,43.402828
1,0,1,1,0,50,333064.0,38.298338
1,0,1,1,0,100,335310.8,37.629674
1,0,1,1,0,200,332696.6,37.565651
1,0,1,1,0,500,329968.8,36.247258
1,0,1,1,0,1,335324.0,47.800784
1,0,1,1,0,10,325616.8,41.448479
1,0,1,1,0,50,331186.6,38.213084
1,0,1,1,0,100,332924.4,37.774091
1,0,1,1,0,200,334365.6,37.420482
1,0,1,1,0,500,334206.2,36.106689
1,0,1,1,0,1,336200.4,48.249775
1,0,1,1,0,10,339434.8,43.573251
1,0,1,1,0,50,333826.0,38.616889
1,0,1,1,0,100,334317.4,37.564649
1,0,1,1,0,200,334597.8,37.407016
1,0,1,1,0,500,332357.0,37.105902
1,0,1,1,0,1,332961.6,47.449
1,0,1,1,0,10,330952.6,43.216979
1,0,1,1,0,50,330733.4,38.227779
1,0,1,1,0,100,331420.4,37.323051
1,0,1,1,0,200,328159.6,36.939181
1,0,1,1,0,500,332255.4,36.930664
1,0,1,1,0,1,332994.8,48.114355
1,0,1,1,0,10,329356.0,42.896567
1,0,1,1,0,50,331534.4,38.078925
1,0,1,1,0,100,331037.6,36.890863
1,0,1,1,0,200,332414.6,36.729795
1,0,1,1,0,500,329703.0,36.777212
1,0,1,1,0,1,328813.4,47.464995
1,0,1,1,0,10,331844.8,43.187826
1,0,1,1,0,50,329327.2,38.016312
1,0,1,1,0,100,329178.6,36.745254
1,0,1,1,0,200,330327.6,36.329416
1,0,1,1,0,500,332658.2,36.487701
1,0,1,1,0,1,333534.0,48.066373
1,0,1,1,0,10,328800.6,42.772994
1,0,1,1,0,50,327313.0,37.037004
1,0,1,1,0,100,328759.8,37.205731
1,0,1,1,0,200,328162.8,36.838144
1,0,1,1,0,500,330020.8,35.877977
1,0,1,1,0,1,329502.6,47.596899
1,0,1,1,0,10,331764.2,43.007374
1,0,1,1,0,50,335066.6,37.6169
1,0,1,1,0,100,333172.4,36.059751
1,0,1,1,0,200,329682.0,36.562746
1,0,1,1,0,500,331631.2,36.639544
1,0,1,1,0,1,329963.4,47.333981
1,0,1,1,0,10,339839.2,43.369742
1,0,1,1,0,50,328719.6,37.098702
1,0,1,1,0,100,335909.0,37.339223
1,0,1,1,0,200,330423.6,36.894288
1,0,1,1,0,500,331029.8,37.176713
1,0,1,1,0,1,328206.8,48.007871
1,0,1,1,0,10,337566.8,43.069436
1,0,1,1,0,50,333202.0,38.414873
1,0,1,1,0,100,334056.4,37.456351
1,0,1,1,0,200,333769.2,36.648605
1,0,1,1,0,500,335761.0,36.938823
1,0,1,1,0,1,333332.4,48.078571
1,0,1,1,0,10,330733.8,42.067377
1,0,1,1,0,50,329088.8,38.447234
1,0,1,1,0,100,332575.0,37.050912
1,0,1,1,0,200,333310.6,37.074647
1,0,1,1,0,500,334811.6,37.007613
1,0,1,1,0,1,337969.0,48.215356
1,0,1,1,0,10,332231.6,43.223773
1,0,1,1,0,50,332981.6,38.490888
1,0,1,1,0,100,331853.6,37.506064
1,0,1,1,0,200,326949.4,37.154581
1,0,1,1,0,500,340003.6,37.00332
1,0,1,1,0,1,332756.0,48.158275
1,0,1,1,0,10,335032.4,42.193568
1,0,1,1,0,50,337700.8,38.483895
1,0,1,1,0,100,325008.8,35.903775
1,0,1,1,0,200,323591.0,35.615041
1,0,1,1,0,500,333186.0,36.937546
1,0,1,1,0,1,254624.0,41.886446
1,0,1,1,0,10,257147.2,37.696682
1,0,1,1,0,50,257413.2,34.808847
1,0,1,1,0,100,256288.4,34.590781
1,0,1,1,0,200,259649.2,33.971506
1,0,1,1,0,500,259126.6,34.780256
1,0,1,1,0,1,266255.0,42.429059
1,0,1,1,0,10,258327.4,38.852225
1,0,1,1,0,50,258942.8,35.147584
1,0,1,1,0,100,257149.2,34.394957
1,0,1,1,0,200,262020.4,34.240663
1,0,1,1,0,500,260823.6,34.350284
1,0,1,1,0,1,260867.8,42.576549
1,0,1,1,0,10,258532.4,39.50261
1,0,1,1,0,50,259281.0,34.998482
1,0,1,1,0,100,258773.8,32.96091
1,0,1,1,0,200,262197.6,34.141841
1,0,1,1,0,500,257444.4,33.133828
1,0,1,1,0,1,257841.8,42.932426
1,0,1,1,0,10,260999.6,39.403612
1,0,1,1,0,50,257239.8,35.198665
1,0,1,1,0,100,256653.4,32.592433
1,0,1,1,0,200,256965.0,33.021798
1,0,1,1,0,500,264011.6,33.1878
1,0,1,1,0,1,257872.8,42.668185
1,0,1,1,0,10,257996.2,38.798655
1,0,1,1,0,50,256451.8,35.260423
1,0,1,1,0,100,256564.6,34.690089
1,0,1,1,0,200,260004.6,34.639826
1,0,1,1,0,500,258356.2,33.80704
1,0,1,1,0,1,260952.2,42.748369
1,0,1,1,0,10,257902.2,39.107368
1,0,1,1,0,50,256926.4,34.29819
1,0,1,1,0,100,259074.0,34.12588
1,0,1,1,0,200,257009.8,34.111448
1,0,1,1,0,500,256898.8,33.341096
1,0,1,1,0,1,258661.8,42.399563
1,0,1,1,0,10,261750.8,38.130851
1,0,1,1,0,50,257297.2,33.243366
1,0,1,1,0,100,253392.0,33.714762
1,0,1,1,0,200,261976.8,32.584077
1,0,1,1,0,500,260527.2,32.622835
1,0,1,1,0,1,256377.0,42.571541
1,0,1,1,0,10,257524.0,38.687384
1,0,1,1,0,50,255285.4,34.511085
1,0,1,1,0,100,254604.6,33.271782
1,0,1,1,0,200,256096.2,33.54967
1,0,1,1,0,500,258170.2,33.725315
1,0,1,1,0,1,255934.0,41.949953
1,0,1,1,0,10,252654.0,38.022129
1,0,1,1,0,50,258128.4,34.34939
1,0,1,1,0,100,259414.2,33.418705
1,0,1,1,0,200,258296.6,33.594533
1,0,1,1,0,500,253888.8,33.092508
1,0,1,1,0,1,256156.6,42.586093
1,0,1,1,0,10,257404.6,38.495332
1,0,1,1,0,50,255485.8,34.3517
1,0,1,1,0,100,253762.6,33.655765
1,0,1,1,0,200,254936.8,33.293054
1,0,1,1,0,500,258456.2,33.432067
1,0,1,1,0,1,324891.8,47.146374
1,0,1,1,0,10,334413.4,42.662453
1,0,1,1,0,50,328078.8,38.033049
1,0,1,1,0,100,326089.0,37.116159
1,0,1,1,0,200,326382.2,36.007029
1,0,1,1,0,500,321513.2,36.289334
1,0,1,1,0,1,328072.8,47.658618
1,0,1,1,0,10,324225.2,42.649795
1,0,1,1,0,50,327991.8,38.073963
1,0,1,1,0,100,328673.0,37.135301
1,0,1,1,0,200,329015.4,37.115467
1,0,1,1,0,500,324075.8,36.644281
1,0,1,1,0,1,333817.6,47.950946
1,0,1,1,0,10,330475.2,41.863773
1,0,1,1,0,50,333111.4,38.470001
1,0,1,1,0,100,327317.0,37.226335
1,0,1,1,0,200,327877.6,35.84389
1,0,1,1,0,500,325053.2,36.314858
1,0,1,1,0,1,328736.4,47.543942
1,0,1,1,0,10,333153.2,43.011247
1,0,1,1,0,50,328531.6,38.416172
1,0,1,1,0,100,327356.4,36.91362
1,0,1,1,0,200,333279.2,37.123173
1,0,1,1,0,500,333928.8,36.971711
1,0,1,1,0,1,331097.6,47.961126
1,0,1,1,0,10,334074.0,42.680437
1,0,1,1,0,50,325251.8,37.353866
1,0,1,1,0,100,332053.2,36.318897
1,0,1,1,0,200,333599.4,36.827341
1,0,1,1,0,500,331530.8,36.596229
1,0,1,1,0,1,336314.4,48.15573
1,0,1,1,0,10,332222.4,43.339275
1,0,1,1,0,50,332660.2,37.840372
1,0,1,1,0,100,332734.2,37.173657
1,0,1,1,0,200,327390.8,36.064889
1,0,1,1,0,500,331400.2,36.986841
1,0,1,1,0,1,329856.6,47.814467
1,0,1,1,0,10,332305.2,42.977261
1,0,1,1,0,50,332785.6,38.180157
1,0,1,1,0,100,329801.6,37.245943
1,0,1,1,0,200,329626.6,36.943003
1,0,1,1,0,500,332787.0,36.652828
1,0,1,1,0,1,337288.2,48.211187
1,0,1,1,0,10,328033.4,43.110506
1,0,1,1,0,50,331596.0,38.164322
1,0,1,1,0,100,330671.4,37.288733
1,0,1,1,0,200,331863.6,36.824637
1,0,1,1,0,500,330765.2,37.142016
1,0,1,1,0,1,331683.8,48.173786
1,0,1,1,0,10,332104.4,43.011292
1,0,1,1,0,50,332382.2,38.101248
1,0,1,1,0,100,331401.8,37.368179
1,0,1,1,0,200,331094.2,36.817421
1,0,1,1,0,500,333270.4,36.953297
1,0,1,1,0,1,336426.8,48.046448
1,0,1,1,0,10,334680.8,43.047177
1,0,1,1,0,50,334251.2,38.43412
1,0,1,1,0,100,331649.0,36.755608
1,0,1,1,0,200,330803.0,36.757777
1,0,1,1,0,500,328987.4,36.873862
1,0,1,1,0,1,261842.6,42.82892
1,0,1,1,0,10,263100.8,39.046026
1,0,1,1,0,50,263313.4,35.338031
1,0,1,1,0,100,253262.6,32.878111
1,0,1,1,0,200,262052.0,34.732459
1,0,1,1,0,500,268297.4,33.996188
1,0,1,1,0,1,261972.4,43.121607
1,0,1,1,0,10,264280.6,39.670377
1,0,1,1,0,50,262242.2,35.159961
1,0,1,1,0,100,261272.0,33.624126
1,0,1,1,0,200,260945.6,34.810783
1,0,1,1,0,500,264045.6,34.390805
1,0,1,1,0,1,259367.4,42.954222
1,0,1,1,0,10,261537.2,39.439276
1,0,1,1,0,50,259264.4,34.031307
1,0,1,1,0,100,258671.8,34.402338
1,0,1,1,0,200,256340.8,34.442356
1,0,1,1,0,500,261431.0,33.52132
1,0,1,1,0,1,264282.4,42.870762
1,0,1,1,0,10,257800.8,38.969711
1,0,1,1,0,50,258088.2,34.90698
1,0,1,1,0,100,258265.8,34.942802
1,0,1,1,0,200,259421.6,34.444246
1,0,1,1,0,500,258611.4,34.638168
1,0,1,1,0,1,262779.8,43.230185
1,0,1,1,0,10,258494.6,39.305237
1,0,1,1,0,50,264057.4,34.701073
1,0,1,1,0,100,261595.0,34.569658
1,0,1,1,0,200,264163.4,34.438621
1,0,1,1,0,500,258581.6,32.79506
1,0,1,1,0,1,328272.2,47.764528
1,0,1,1,0,10,337833.8,43.767901
1,0,1,1,0,50,326215.6,36.912639
1,0,1,1,0,100,333045.4,37.80772
1,0,1,1,0,200,333054.6,37.441585
1,0,1,1,0,500,332449.4,37.326865
1,0,1,1,0,1,334662.4,48.366628
1,0,1,1,0,10,325887.8,41.906853
1,0,1,1,0,50,334616.2,38.678935
1,0,1,1,0,100,333658.2,37.929345
1,0,1,1,0,200,336990.2,37.688295
1,0,1,1,0,500,331924.6,37.478622
1,0,1,1,0,1,335197.0,47.572059
1,0,1,1,0,10,336714.0,43.000978
1,0,1,1,0,50,333599.4,38.780678
1,0,1,1,0,100,331977.6,37.731171
1,0,1,1,0,200,332789.4,37.491354
1,0,1,1,0,500,334881.0,37.304563
1,0,1,1,0,1,332068.0,48.330579
1,0,1,1,0,10,334855.0,43.716036
1,0,1,1,0,50,338102.2,38.71251
1,0,1,1,0,100,336842.2,37.282868
1,0,1,1,0,200,337129.8,37.872045
1,0,1,1,0,500,330241.8,35.640943
1,0,1,1,0,1,337287.4,48.23544
1,0,1,1,0,10,332820.0,43.530905
1,0,1,1,0,50,337371.8,39.091142
1,0,1,1,0,100,335410.8,37.388132
1,0,1,1,0,200,334788.0,37.391235
1,0,1,1,0,500,334073.0,37.179701
1,0,1,1,0,1,261525.2,43.544315
1,0,1,1,0,10,262160.6,38.318499
1,0,1,1,0,50,258974.2,33.707137
1,0,1,1,0,100,261106.4,34.547657
1,0,1,1,0,200,257326.4,33.126394
1,0,1,1,0,500,259646.4,34.164972
1,0,1,1,0,1,259577.2,42.597291
1,0,1,1,0,10,260920.6,39.437169
1,0,1,1,0,50,260637.6,35.217428
1,0,1,1,0,100,260091.8,34.476491
1,0,1,1,0,200,258958.8,33.728376
1,0,1,1,0,500,260848.0,33.370345
1,0,1,1,0,1,259571.2,42.587441
1,0,1,1,0,10,253126.2,38.252713
1,0,1,1,0,50,256958.4,34.80861
1,0,1,1,0,100,256656.0,34.03649
1,0,1,1,0,200,253515.6,33.776524
1,0,1,1,0,500,255381.0,33.967544
1,0,1,1,0,1,259862.8,42.68588
1,0,1,1,0,10,256444.0,38.744001
1,0,1,1,0,50,257099.8,34.075849
1,0,1,1,0,100,256688.2,34.223993
1,0,1,1,0,200,258836.4,33.93735
1,0,1,1,0,500,257451.8,34.164555
1,0,1,1,0,1,255107.0,42.324089
1,0,1,1,0,10,257751.8,38.469556
1,0,1,1,0,50,259252.8,33.627818
1,0,1,1,0,100,260269.0,33.767012
1,0,1,1,0,200,257290.6,33.877477
1,0,1,1,0,500,253518.2,33.46424
1,0,1,1,0,1,329538.6,47.589661
1,0,1,1,0,10,329637.6,42.86151
1,0,1,1,0,50,329472.4,37.796827
1,0,1,1,0,100,328618.4,36.996011
1,0,1,1,0,200,335763.0,36.614818
1,0,1,1,0,500,330740.6,36.673738
1,0,1,1,0,1,331473.6,47.659675
1,0,1,1,0,10,329634.6,42.459113
1,0,1,1,0,50,325566.8,37.844751
1,0,1,1,0,100,328800.4,36.892531
1,0,1,1,0,200,330625.4,36.579657
1,0,1,1,0,500,330645.4,36.967673
1,0,1,1,0,1,329115.4,47.761874
1,0,1,1,0,10,329193.8,42.857927
1,0,1,1,0,50,329052.8,38.053708
1,0,1,1,0,100,333610.2,36.787132
1,0,1,1,0,200,333338.4,36.803878
1,0,1,1,0,500,325649.8,36.775707
1,0,1,1,0,1,330786.6,47.605032
1,0,1,1,0,10,331379.4,42.878022
1,0,1,1,0,50,329262.0,38.20664
1,0,1,1,0,100,328818.2,37.084337
1,0,1,1,0,200,335151.0,35.451181
1,0,1,1,0,500,326527.0,36.99497
1,0,1,1,0,1,332160.4,47.91125
1,0,1,1,0,10,330405.0,41.852684
1,0,1,1,0,50,325384.2,37.743621
1,0,1,1,0,100,331017.0,37.130289
1,0,1,1,0,200,332038.6,36.596758
1,0,1,1,0,500,323623.2,36.433903
1,0,1,0,1,1,257969.8,42.163362
1,0,1,0,1,10,257470.8,38.4955
1,0,1,0,1,50,257317.6,33.594145
1,0,1,0,1,100,253497.2,33.083049
1,0,1,0,1,200,259247.4,34.048953
1,0,1,0,1,500,257163.2,31.985391
1,0,1,0,1,1,257497.0,42.653949
1,0,1,0,1,10,255618.0,37.834257
1,0,1,0,1,50,253522.6,34.798282
1,0,1,0,1,100,257198.6,34.047316
1,0,1,0,1,200,256326.2,34.1407
1,0,1,0,1,500,255078.4,34.112907
1,0,1,0,1,1,259115.0,42.750366
1,0,1,0,1,10,257641.6,38.705033
1,0,1,0,1,50,258775.0,34.676217
1,0,1,0,1,100,257477.8,34.039028
1,0,1,0,1,200,255771.0,34.796121
1,0,1,0,1,500,248795.2,31.887633
1,0,1,0,1,1,259193.2,42.634981
1,0,1,0,1,10,260948.2,38.710013
1,0,1,0,1,50,256312.8,35.171115
1,0,1,0,1,100,255462.8,33.289831
1,0,1,0,1,200,258836.0,34.317599
1,0,1,0,1,500,258508.0,34.126309
1,0,1,0,1,1,261614.2,42.335262
1,0,1,0,1,10,258358.4,38.20465
