twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,Threads,TokenParts,ArnrMaxFrames,ArnrStrength,Performance-,Energy-,Cpu-
0,1,1,0,0,0,0,0,1,3,2,0,6,26177.2,1346,67.135869
0,1,1,0,0,0,0,0,1,4,2,0,6,21974.8,1286.2,84.38
0,1,1,0,0,0,0,0,1,1,0,5,6,61135,2181.8,26.773157
0,1,1,0,0,0,0,0,1,2,0,5,6,33352.4,1504.8,48.260446
0,1,1,0,0,0,0,0,1,3,0,5,6,25133,1325.8,66.528862
0,1,1,0,0,0,0,0,1,4,0,5,6,21594.4,1317.8,84.395455
0,1,1,0,0,0,0,0,1,1,1,5,6,59538.6,2110,26.694
0,1,1,0,0,0,0,0,1,2,1,5,6,33786.2,1539.2,48.599554
0,1,1,0,0,0,0,0,1,3,1,5,6,26067,1344.2,67.085385
0,1,1,0,0,0,0,0,1,4,1,5,6,22340.6,1342.8,84.550949
0,1,1,0,0,0,0,0,1,1,2,5,6,60193.8,2175,26.819667
0,1,1,0,0,0,0,0,1,2,2,5,6,33543.2,1497.6,48.850588
0,1,1,0,0,0,0,0,1,3,2,5,6,25968.8,1336.8,67.217265
0,1,1,0,0,0,0,0,1,4,2,5,6,22043.6,1336.8,84.331818
0,1,1,0,0,0,0,0,1,1,0,15,6,60720.8,2164,26.604312
0,1,1,0,0,0,0,0,1,2,0,15,6,34053,1521.6,48.615791
0,1,1,0,0,0,0,0,1,3,0,15,6,25761.8,1357.8,66.870769
0,1,1,0,0,0,0,0,1,4,0,15,6,21632.2,1317.4,84.076623
0,1,1,0,0,0,0,0,1,1,1,15,6,59638.4,2126.8,26.40274
0,1,1,0,0,0,0,0,1,2,1,15,6,33008.8,1504.2,48.230909
0,1,1,0,0,0,0,0,1,3,1,15,6,26126.2,1374.2,66.989231
0,1,1,0,0,0,0,0,1,4,1,15,6,22286.2,1341.4,84.456442
0,1,1,0,0,0,0,0,1,1,2,15,6,60156.6,2151.2,26.547333
0,1,1,0,0,0,0,0,1,2,2,15,6,33614.8,1529.2,48.611016
0,1,1,0,0,0,0,0,1,3,2,15,6,26113.4,1351.8,67.103077
0,1,1,0,0,0,0,0,1,4,2,15,6,21269.8,1283.4,84.30013
0,1,1,0,0,1,0,0,0,1,0,0,0,53347,1900.2,26.274717
0,1,1,0,0,1,0,0,0,2,0,0,0,29112,1300.4,48.568276
0,1,1,0,0,1,0,0,0,3,0,0,0,22147.4,1149,66.057273
0,1,1,0,0,1,0,0,0,4,0,0,0,18655.6,1092,82.482456
0,1,1,0,0,1,0,0,0,1,1,0,0,53605.6,1945,26.621901
0,1,1,0,0,1,0,0,0,2,1,0,0,28753.8,1278.6,48.128892
0,1,1,0,0,1,0,0,0,3,1,0,0,22945.2,1194.8,65.901858
0,1,1,0,0,1,0,0,0,4,1,0,0,18111.6,1036,81.917778
0,1,1,0,0,1,0,0,0,1,2,0,0,55019.8,1965.4,26.759636
0,1,1,0,0,1,0,0,0,2,2,0,0,29350.2,1338.4,47.832529
0,1,1,0,0,1,0,0,0,3,2,0,0,22122.6,1181.2,65.884545
0,1,1,0,0,1,0,0,0,4,2,0,0,18596,1124.6,82.096257
0,1,1,0,0,1,0,0,0,1,0,5,0,53434.6,1927.6,26.840322
0,1,1,0,0,1,0,0,0,2,0,5,0,29100.8,1310.8,48.072444
0,1,1,0,0,1,0,0,0,3,0,5,0,21610,1126,65.594589
0,1,1,0,0,1,0,0,0,4,0,5,0,18730.6,1106,82.5
0,1,1,0,0,1,0,0,0,1,1,5,0,53558.4,1956.4,26.791153
0,1,1,0,0,1,0,0,0,2,1,5,0,28633,1307.2,48.33202
0,1,1,0,0,1,0,0,0,3,1,5,0,22270.8,1152.8,65.740198
0,1,1,0,0,1,0,0,0,4,1,5,0,18084.6,1012.2,82.013333
0,1,1,0,0,1,0,0,0,1,2,5,0,55041.2,1969.6,26.589818
0,1,1,0,0,1,0,0,0,2,2,5,0,28743.4,1286.8,48.12335
0,1,1,0,0,1,0,0,0,3,2,5,0,22079.2,1171.6,65.959091
0,1,1,0,0,1,0,0,0,4,2,5,0,18613.4,1093.2,82.285263
0,1,1,0,0,1,0,0,0,1,0,15,0,53365.2,1934.2,26.450189
0,1,1,0,0,1,0,0,0,2,0,15,0,29030.8,1297.6,48.511552
0,1,1,0,0,1,0,0,0,3,0,15,0,22128,1159.2,65.864545
0,1,1,0,0,1,0,0,0,4,0,15,0,18109.6,1060.4,82.1631
0,1,1,0,0,1,0,0,0,1,1,15,0,53565.4,1943.6,26.717575
0,1,1,0,0,1,0,0,0,2,1,15,0,28596,1277,48.475345
0,1,1,0,0,1,0,0,0,3,1,15,0,22948.6,1223.4,66.282371
0,1,1,0,0,1,0,0,0,4,1,15,0,18109,1046.6,81.768889
0,1,1,0,0,1,0,0,0,1,2,15,0,55043.2,1983.2,26.972364
0,1,1,0,0,1,0,0,0,2,2,15,0,29250.8,1315.2,48.414873
0,1,1,0,0,1,0,0,0,3,2,15,0,21590,1096,65.651039
0,1,1,0,0,1,0,0,0,4,2,15,0,18576.6,1079.2,82.552631
0,1,1,0,0,1,0,0,0,1,0,0,3,53532.8,1961,26.947037
0,1,1,0,0,1,0,0,0,2,0,0,3,29164.2,1317,48.613655
0,1,1,0,0,1,0,0,0,3,0,0,3,22148.4,1160,66.218261
0,1,1,0,0,1,0,0,0,4,0,0,3,18779,1097.4,82.183918
0,1,1,0,0,1,0,0,0,1,1,0,3,53521,1905.4,26.765598
0,1,1,0,0,1,0,0,0,2,1,0,3,28613.4,1315.4,48.278473
0,1,1,0,0,1,0,0,0,3,1,0,3,22895.8,1205.4,66.131897
0,1,1,0,0,1,0,0,0,4,1,0,3,18133.2,1039,81.891228
0,1,1,0,0,1,0,0,0,1,2,0,3,55128.4,1986.8,26.575273
0,1,1,0,0,1,0,0,0,2,2,0,3,29284.6,1311.8,48.225747
0,1,1,0,0,1,0,0,0,3,2,0,3,22017.4,1164,66.007273
0,1,1,0,0,1,0,0,0,4,2,0,3,18530.2,1090,82.202164
0,1,1,0,0,1,0,0,0,1,0,5,3,53525.6,1949.4,26.496772
0,1,1,0,0,1,0,0,0,2,0,5,3,29146.6,1317.6,48.772437
0,1,1,0,0,1,0,0,0,3,0,5,3,21656,1155.2,65.622338
0,1,1,0,0,1,0,0,0,4,0,5,3,18700.2,1078.2,82.348129
0,1,1,0,0,1,0,0,0,1,1,5,3,53516.2,1963.2,26.661642
0,1,1,0,0,1,0,0,0,2,1,5,3,28688.8,1280.6,48.360985
0,1,1,0,0,1,0,0,0,3,1,5,3,22900.2,1187,66.129644
0,1,1,0,0,1,0,0,0,4,1,5,3,18190.6,1041.2,81.802398
0,1,1,0,0,1,0,0,0,1,2,5,3,55153.4,2006.6,26.52196
0,1,1,0,0,1,0,0,0,2,2,5,3,29327.4,1333.4,48.601586
0,1,1,0,0,1,0,0,0,3,2,5,3,22052.6,1141,65.865455
0,1,1,0,0,1,0,0,0,4,2,5,3,18586.4,1090.8,82.303158
0,1,1,0,0,1,0,0,0,1,0,15,3,53398.8,1927.8,26.705276
0,1,1,0,0,1,0,0,0,2,0,15,3,29177.4,1311.4,48.414621
0,1,1,0,0,1,0,0,0,3,0,15,3,22074.8,1168.6,66.136364
0,1,1,0,0,1,0,0,0,4,0,15,3,18710.6,1115,82.206783
0,1,1,0,0,1,0,0,0,1,1,15,3,53630.6,1904.8,26.565199
0,1,1,0,0,1,0,0,0,2,1,15,3,28685.2,1309.2,48.504236
0,1,1,0,0,1,0,0,0,3,1,15,3,22849.2,1199.6,66.376522
0,1,1,0,0,1,0,0,0,4,1,15,3,18131.6,1043.8,81.913392
0,1,1,0,0,1,0,0,0,1,2,15,3,55043.6,2015.2,26.448471
0,1,1,0,0,1,0,0,0,2,2,15,3,29375,1325,48.737724
0,1,1,0,0,1,0,0,0,3,2,15,3,21572.6,1120.8,65.70039
0,1,1,0,0,1,0,0,0,4,2,15,3,18698.2,1094.2,82.094292
0,1,1,0,0,1,0,0,0,1,0,0,6,53479.8,1902.2,26.523173
0,1,1,0,0,1,0,0,0,2,0,0,6,29137.6,1321.8,48.778965
0,1,1,0,0,1,0,0,0,3,0,0,6,22140.6,1186,66.049565
0,1,1,0,0,1,0,0,0,4,0,0,6,18674.8,1086.6,82.381287
0,1,1,0,0,1,0,0,0,1,1,0,6,53534.2,1956.6,26.881873
0,1,1,0,0,1,0,0,0,2,1,0,6,28222.2,1253.6,48.17564
0,1,1,0,0,1,0,0,0,3,1,0,6,22801.4,1162.8,66.432174
0,1,1,0,0,1,0,0,0,4,1,0,6,18125.4,1065.2,81.714445
0,1,1,0,0,1,0,0,0,1,2,0,6,54961.8,1967.8,26.722909
0,1,1,0,0,1,0,0,0,2,2,0,6,29323,1354.6,48.683862
0,1,1,0,0,1,0,0,0,3,2,0,6,22016.2,1135.8,65.988182
0,1,1,0,0,1,0,0,0,4,2,0,6,18140.6,1024,81.53
0,1,1,0,0,1,0,0,0,1,0,5,6,53443.2,1915.8,26.693787
0,1,1,0,0,1,0,0,0,2,0,5,6,29058.6,1314.8,48.70069
0,1,1,0,0,1,0,0,0,3,0,5,6,22236.4,1170.8,65.945534
0,1,1,0,0,1,0,0,0,4,0,5,6,18135.8,1075.6,81.959474
0,1,1,0,0,1,0,0,0,1,1,5,6,53587.8,1963,26.607212
0,1,1,0,0,1,0,0,0,2,1,5,6,28627.8,1301.4,48.773793
0,1,1,0,0,1,0,0,0,3,1,5,6,22899.6,1190.8,66.199328
0,1,1,0,0,1,0,0,0,4,1,5,6,18223.6,1051,81.549415
0,1,1,0,0,1,0,0,0,1,2,5,6,55039.8,1990.2,26.478087
0,1,1,0,0,1,0,0,0,2,2,5,6,29358.8,1307,48.300391
0,1,1,0,0,1,0,0,0,3,2,5,6,22082,1164.2,65.974545
0,1,1,0,0,1,0,0,0,4,2,5,6,18565.8,1106,81.980468
0,1,1,0,0,1,0,0,0,1,0,15,6,53408.4,1873.8,26.936834
0,1,1,0,0,1,0,0,0,2,0,15,6,29121,1321,48.270345
0,1,1,0,0,1,0,0,0,3,0,15,6,22067.8,1184.8,66.200909
0,1,1,0,0,1,0,0,0,4,0,15,6,18710.6,1117.4,82.29579
0,1,1,0,0,1,0,0,0,1,1,15,6,53571,1909.6,26.67854
0,1,1,0,0,1,0,0,0,2,1,15,6,28561.6,1281,48.095813
0,1,1,0,0,1,0,0,0,3,1,15,6,22890.6,1234.2,66.032964
0,1,1,0,0,1,0,0,0,4,1,15,6,18055.6,1039.6,81.944444
0,1,1,0,0,1,0,0,0,1,2,15,6,55068.2,2000,26.497401
0,1,1,0,0,1,0,0,0,2,2,15,6,29341.6,1316.2,48.782529
0,1,1,0,0,1,0,0,0,3,2,15,6,22172.6,1157.4,65.980909
0,1,1,0,0,1,0,0,0,4,2,15,6,18622.2,1071.4,82.410526
0,1,1,0,0,1,0,0,1,1,0,0,0,53403.4,1943.4,26.93144
0,1,1,0,0,1,0,0,1,2,0,0,0,29126.8,1306.6,48.475173
0,1,1,0,0,1,0,0,1,3,0,0,0,22171.4,1177.2,65.890039
0,1,1,0,0,1,0,0,1,4,0,0,0,18258,1029.8,81.574152
0,1,1,0,0,1,0,0,1,1,1,0,0,53558,1944.6,26.7203
0,1,1,0,0,1,0,0,1,2,1,0,0,28712,1267,48.46367
0,1,1,0,0,1,0,0,1,3,1,0,0,22382.8,1125.4,65.887233
0,1,1,0,0,1,0,0,1,4,1,0,0,18223.6,1074.4,81.825438
0,1,1,0,0,1,0,0,1,1,2,0,0,55043.6,1953.2,26.491145
0,1,1,0,0,1,0,0,1,2,2,0,0,29366.6,1334,48.722621
0,1,1,0,0,1,0,0,1,3,2,0,0,22084.6,1172,66.187273
0,1,1,0,0,1,0,0,1,4,2,0,0,18635.6,1106.2,82.206433
0,1,1,0,0,1,0,0,1,1,0,5,0,53393.2,1904.2,26.85645
0,1,1,0,0,1,0,0,1,2,0,5,0,29026.6,1314.2,48.835862
0,1,1,0,0,1,0,0,1,3,0,5,0,22187.6,1212.6,66.070435
0,1,1,0,0,1,0,0,1,4,0,5,0,18615.8,1100.6,82.69579
0,1,1,0,0,1,0,0,1,1,1,5,0,53491.4,1949.2,26.906995
0,1,1,0,0,1,0,0,1,2,1,5,0,28655.2,1275,48.548177
0,1,1,0,0,1,0,0,1,3,1,5,0,22885,1199.2,65.827154
0,1,1,0,0,1,0,0,1,4,1,5,0,17661.4,1044.4,81.583203
0,1,1,0,0,1,0,0,1,1,2,5,0,54939.6,1958.8,26.567946
0,1,1,0,0,1,0,0,1,2,2,5,0,29328.4,1326.4,48.563792
0,1,1,0,0,1,0,0,1,3,2,5,0,22093.4,1168.8,66.136324
0,1,1,0,0,1,0,0,1,4,2,5,0,18608.2,1089.8,82.04807
0,1,1,0,0,1,0,0,1,1,0,15,0,53408.2,1896.8,26.814633
0,1,1,0,0,1,0,0,1,2,0,15,0,28992.4,1315.2,48.433104
0,1,1,0,0,1,0,0,1,3,0,15,0,22016.8,1199,66.158182
0,1,1,0,0,1,0,0,1,4,0,15,0,18711.4,1100.8,82.158304
0,1,1,0,0,1,0,0,1,1,1,15,0,53511.4,1921.6,26.674696
0,1,1,0,0,1,0,0,1,2,1,15,0,28503.6,1248.8,48.389335
0,1,1,0,0,1,0,0,1,3,1,15,0,22397.6,1189.4,66.045218
0,1,1,0,0,1,0,0,1,4,1,15,0,18128,1061.8,81.873918
0,1,1,0,0,1,0,0,1,1,2,15,0,54987.6,1972,26.653455
0,1,1,0,0,1,0,0,1,2,2,15,0,29317,1365.4,48.400529
0,1,1,0,0,1,0,0,1,3,2,15,0,21600.6,1106.8,65.667273
0,1,1,0,0,1,0,0,1,4,2,15,0,18585.4,1060.8,82.345673
0,1,1,0,0,1,0,0,1,1,0,0,3,52730,1902.4,25.859949
0,1,1,0,0,1,0,0,1,2,0,0,3,29126.2,1326.6,48.589264
0,1,1,0,0,1,0,0,1,3,0,0,3,22178,1155.2,66.235573
0,1,1,0,0,1,0,0,1,4,0,0,3,18673.4,1116,82.163275
0,1,1,0,0,1,0,0,1,1,1,0,3,53571,1970.8,26.600936
0,1,1,0,0,1,0,0,1,2,1,0,3,28670.4,1297,48.337315
0,1,1,0,0,1,0,0,1,3,1,0,3,23075.4,1198.8,66.294239
0,1,1,0,0,1,0,0,1,4,1,0,3,18167.4,1046.6,81.894854
0,1,1,0,0,1,0,0,1,1,2,0,3,54955.2,1964,26.428976
0,1,1,0,0,1,0,0,1,2,2,0,3,29346.6,1354,48.357954
0,1,1,0,0,1,0,0,1,3,2,0,3,22258.6,1130,65.732174
0,1,1,0,0,1,0,0,1,4,2,0,3,18603,1099.4,82.304211
0,1,1,0,0,1,0,0,1,1,0,5,3,53429.8,1905.2,26.903103
0,1,1,0,0,1,0,0,1,2,0,5,3,29032,1302.6,48.426897
0,1,1,0,0,1,0,0,1,3,0,5,3,22136.4,1157.6,65.916266
0,1,1,0,0,1,0,0,1,4,0,5,3,18744.4,1063.4,81.949123
0,1,1,0,0,1,0,0,1,1,1,5,3,53643.4,1956,26.130944
0,1,1,0,0,1,0,0,1,2,1,5,3,28611.8,1296,48.619828
0,1,1,0,0,1,0,0,1,3,1,5,3,22954.2,1205.6,66.320507
0,1,1,0,0,1,0,0,1,4,1,5,3,18119.2,997.6,82.226374
0,1,1,0,0,1,0,0,1,1,2,5,3,55029.8,1987.6,26.63666
0,1,1,0,0,1,0,0,1,2,2,5,3,29498,1338.6,48.572529
0,1,1,0,0,1,0,0,1,3,2,5,3,22099.6,1148,66.071542
0,1,1,0,0,1,0,0,1,4,2,5,3,18697.2,1094.6,82.077895
0,1,1,0,0,1,0,0,1,1,0,15,3,53411.2,1901.6,26.626415
0,1,1,0,0,1,0,0,1,2,0,15,3,29094.4,1329.4,48.514483
0,1,1,0,0,1,0,0,1,3,0,15,3,22129.2,1168.4,65.970119
0,1,1,0,0,1,0,0,1,4,0,15,3,18687.8,1090.2,82.302631
0,1,1,0,0,1,0,0,1,1,1,15,3,53475,1937.8,26.785556
0,1,1,0,0,1,0,0,1,2,1,15,3,28595.8,1316,48.139557
0,1,1,0,0,1,0,0,1,3,1,15,3,22847.8,1186,66.032648
0,1,1,0,0,1,0,0,1,4,1,15,3,18104.4,1044.4,81.886144
0,1,1,0,0,1,0,0,1,1,2,15,3,55062.6,1996.6,26.596862
0,1,1,0,0,1,0,0,1,2,2,15,3,29237.4,1313,48.336942
0,1,1,0,0,1,0,0,1,3,2,15,3,21562.2,1097.4,65.310303
0,1,1,0,0,1,0,0,1,4,2,15,3,18694.8,1119.2,82.009474
0,1,1,0,0,1,0,0,1,1,0,0,6,52743.6,1863.2,25.817758
0,1,1,0,0,1,0,0,1,2,0,0,6,29031.6,1279.2,48.009655
0,1,1,0,0,1,0,0,1,3,0,0,6,22130.8,1176.4,66.077154
0,1,1,0,0,1,0,0,1,4,0,0,6,18767.4,1097.2,81.984152
0,1,1,0,0,1,0,0,1,1,1,0,6,53435.6,1904.2,26.450566
0,1,1,0,0,1,0,0,1,2,1,0,6,28685.8,1286.2,48.003645
0,1,1,0,0,1,0,0,1,3,1,0,6,22807.2,1204.8,66.352174
0,1,1,0,0,1,0,0,1,4,1,0,6,18277,1075.6,81.529825
0,1,1,0,0,1,0,0,1,1,2,0,6,54341,1948.4,26.200559
0,1,1,0,0,1,0,0,1,2,2,0,6,28717.8,1266,48.047586
0,1,1,0,0,1,0,0,1,3,2,0,6,22128,1136.4,66.118538
0,1,1,0,0,1,0,0,1,4,2,0,6,18596,1081.6,82.026491
0,1,1,0,0,1,0,0,1,1,0,5,6,53532.8,1993.2,26.919776
0,1,1,0,0,1,0,0,1,2,0,5,6,28990.8,1283,48.55931
0,1,1,0,0,1,0,0,1,3,0,5,6,22109.2,1153.2,66.130909
0,1,1,0,0,1,0,0,1,4,0,5,6,18727.2,1086,82.072807
0,1,1,0,0,1,0,0,1,1,1,5,6,52895.8,1860.2,26.224151
0,1,1,0,0,1,0,0,1,2,1,5,6,28608.8,1291.8,48.245345
0,1,1,0,0,1,0,0,1,3,1,5,6,22861.4,1207.2,66.304348
0,1,1,0,0,1,0,0,1,4,1,5,6,18183.8,1020.2,81.88193
0,1,1,0,0,1,0,0,1,1,2,5,6,54995.2,1990.4,26.303078
0,1,1,0,0,1,0,0,1,2,2,5,6,29321,1337.8,48.393701
0,1,1,0,0,1,0,0,1,3,2,5,6,22099.8,1136.4,65.998696
0,1,1,0,0,1,0,0,1,4,2,5,6,18505.2,1101.2,82.35421
0,1,1,0,0,1,0,0,1,1,0,15,6,53450.6,1921.8,26.699043
0,1,1,0,0,1,0,0,1,2,0,15,6,29272,1333,48.082989
0,1,1,0,0,1,0,0,1,3,0,15,6,21669.6,1119.4,65.551515
0,1,1,0,0,1,0,0,1,4,0,15,6,18711.2,1087,82.327368
0,1,1,0,0,1,0,0,1,1,1,15,6,53528.2,1921.2,26.400377
0,1,1,0,0,1,0,0,1,2,1,15,6,28686.4,1292.6,48.313473
0,1,1,0,0,1,0,0,1,3,1,15,6,22877,1193.4,66.272174
0,1,1,0,0,1,0,0,1,4,1,15,6,18152.4,1044.4,81.929006
0,1,1,0,0,1,0,0,1,1,2,15,6,55051.6,1997.6,26.833091
0,1,1,0,0,1,0,0,1,2,2,15,6,29241.8,1305.6,48.532989
0,1,1,0,0,1,0,0,1,3,2,15,6,22084,1166.2,65.958261
0,1,1,0,0,1,0,0,1,4,2,15,6,18546.4,1109.6,82.255555
1,1,0,0,1,0,0,1,0,1,0,0,0,8398.6,343.2,31.049444
1,1,0,0,1,0,0,1,0,2,0,0,0,6480.2,303.8,39.035714
1,1,0,0,1,0,0,1,0,3,0,0,0,5966.4,289.2,42.813333
1,1,0,0,1,0,0,1,0,4,0,0,0,5576.2,235.2,44.800667
1,1,0,0,1,0,0,1,0,1,1,0,0,8197.4,337.2,30.3875
1,1,0,0,1,0,0,1,0,2,1,0,0,6514,321,38.635714
1,1,0,0,1,0,0,1,0,3,1,0,0,5674.2,255.2,37.566667
1,1,0,0,1,0,0,1,0,4,1,0,0,5664.8,267.4,46.354
1,1,0,0,1,0,0,1,0,1,2,0,0,8218.4,358.4,27.86
1,1,0,0,1,0,0,1,0,2,2,0,0,6559.8,300.2,37.05
1,1,0,0,1,0,0,1,0,3,2,0,0,5890.2,298.8,44.78
1,1,0,0,1,0,0,1,0,4,2,0,0,5583.2,268,44.812
1,1,0,0,1,0,0,1,1,1,0,0,0,8309,363.2,30.182222
1,1,0,0,1,0,0,1,1,2,0,0,0,6408.2,264.8,40.320953
1,1,0,0,1,0,0,1,1,3,0,0,0,5996.8,272,41.022476
1,1,0,0,1,0,0,1,1,4,0,0,0,5593.2,231.8,41.348
1,1,0,0,1,0,0,1,1,1,1,0,0,8268.8,352,30.004722
1,1,0,0,1,0,0,1,1,2,1,0,0,6516.6,305.4,39.859524
1,1,0,0,1,0,0,1,1,3,1,0,0,5867.8,275.2,44.86
1,1,0,0,1,0,0,1,1,4,1,0,0,5447,247,46.365333
1,1,0,0,1,0,0,1,1,1,2,0,0,8312.8,322.8,29.065556
1,1,0,0,1,0,0,1,1,2,2,0,0,6561,279,38.333333
1,1,0,0,1,0,0,1,1,3,2,0,0,6138.6,297.4,44.442381
1,1,0,0,1,0,0,1,1,4,2,0,0,5600.8,282.6,46.354
1,1,0,0,1,0,1,0,0,1,0,0,0,8370.4,358.8,26.8425
1,1,0,0,1,0,1,0,0,2,0,0,0,6412.8,294.8,39.707619
1,1,0,0,1,0,1,0,0,3,0,0,0,5768.2,307.8,39.729333
1,1,0,0,1,0,1,0,0,4,0,0,0,5528.6,235.8,46.611333
1,1,0,0,1,0,1,0,0,1,1,0,0,8346,343.2,32.391111
1,1,0,0,1,0,1,0,0,2,1,0,0,6610.6,267.8,40.309524
1,1,0,0,1,0,1,0,0,3,1,0,0,5952.8,286.4,43.012667
1,1,0,0,1,0,1,0,0,4,1,0,0,5407.2,247.4,46.939333
1,1,0,0,1,0,1,0,0,1,2,0,0,8298.4,339.4,28.652778
1,1,0,0,1,0,1,0,0,2,2,0,0,6249.4,268.6,39.214762
1,1,0,0,1,0,1,0,0,3,2,0,0,5816.8,274,44.01
1,1,0,0,1,0,1,0,0,4,2,0,0,5491.8,235.4,41.848
1,1,0,0,1,0,1,0,0,1,0,5,0,8273.2,374.2,29.665
1,1,0,0,1,0,1,0,0,2,0,5,0,6485.4,278.8,40.994286
1,1,0,0,1,0,1,0,0,3,0,5,0,5981.8,266.2,41.398667
1,1,0,0,1,0,1,0,0,4,0,5,0,5568.2,237,45.54
1,1,0,0,1,0,1,0,0,1,1,5,0,8262.6,344.8,31.010278
1,1,0,0,1,0,1,0,0,2,1,5,0,6557.6,273.2,37.948095
1,1,0,0,1,0,1,0,0,3,1,5,0,5930,277.8,41.395333
1,1,0,0,1,0,1,0,0,4,1,5,0,5812.8,268.6,47.583333
1,1,0,0,1,0,1,0,0,1,2,5,0,8211.2,322.2,28.0775
1,1,0,0,1,0,1,0,0,2,2,5,0,6596,288.8,41.859524
1,1,0,0,1,0,1,0,0,3,2,5,0,6133.2,296.8,45.445714
1,1,0,0,1,0,1,0,0,4,2,5,0,5481.6,257.4,48.656667
1,1,0,0,1,0,1,0,0,1,0,15,0,8284.4,325.2,29.249167
1,1,0,0,1,0,1,0,0,2,0,15,0,6441.8,280,39.06619
1,1,0,0,1,0,1,0,0,3,0,15,0,6020.2,290.8,45.689048
1,1,0,0,1,0,1,0,0,4,0,15,0,5624.6,291,43.840667
1,1,0,0,1,0,1,0,0,1,1,15,0,8175.4,329.2,31.3675
1,1,0,0,1,0,1,0,0,2,1,15,0,6557.4,327.6,39.948571
1,1,0,0,1,0,1,0,0,3,1,15,0,5928.8,308.6,44.263333
1,1,0,0,1,0,1,0,0,4,1,15,0,5884,309,47.776667
1,1,0,0,1,0,1,0,0,1,2,15,0,8248.8,327.8,31.454722
1,1,0,0,1,0,1,0,0,2,2,15,0,6490.2,297.8,39.348572
1,1,0,0,1,0,1,0,0,3,2,15,0,5917.4,265.8,44.768
1,1,0,0,1,0,1,0,0,4,2,15,0,5597,245.6,45.166667
1,1,0,0,1,0,1,0,0,1,0,0,3,8227.8,336,32.246111
1,1,0,0,1,0,1,0,0,2,0,0,3,6414.8,275.4,39.652857
1,1,0,0,1,0,1,0,0,3,0,0,3,5904.8,273.8,42.706667
1,1,0,0,1,0,1,0,0,4,0,0,3,5644.8,254,47.761905
1,1,0,0,1,0,1,0,0,1,1,0,3,8225.2,309.6,29.564444
1,1,0,0,1,0,1,0,0,2,1,0,3,6434.8,265,38.093809
1,1,0,0,1,0,1,0,0,3,1,0,3,5784,312.6,43.398
1,1,0,0,1,0,1,0,0,4,1,0,3,5491.4,246.6,46.674
1,1,0,0,1,0,1,0,0,1,2,0,3,8266.2,338.2,30.447778
1,1,0,0,1,0,1,0,0,2,2,0,3,6336.6,305.8,37.166191
1,1,0,0,1,0,1,0,0,3,2,0,3,6029.4,282.6,43.599619
1,1,0,0,1,0,1,0,0,4,2,0,3,5606.8,237,43.690667
1,1,0,0,1,0,1,0,0,1,0,5,3,8297.6,359.2,30.233889
1,1,0,0,1,0,1,0,0,2,0,5,3,6459.6,314.6,40.831905
1,1,0,0,1,0,1,0,0,3,0,5,3,5872.8,255.6,45.004952
1,1,0,0,1,0,1,0,0,4,0,5,3,5575.4,284.8,45.485333
1,1,0,0,1,0,1,0,0,1,1,5,3,8487.4,337.2,31.313111
1,1,0,0,1,0,1,0,0,2,1,5,3,6411,284.6,39.950953
1,1,0,0,1,0,1,0,0,3,1,5,3,5914.6,267.8,43.87
1,1,0,0,1,0,1,0,0,4,1,5,3,5600.4,273.4,45.042
1,1,0,0,1,0,1,0,0,1,2,5,3,8252.8,335,30.015278
1,1,0,0,1,0,1,0,0,2,2,5,3,6373,301.6,38.687143
1,1,0,0,1,0,1,0,0,3,2,5,3,5995,318.4,43.939524
1,1,0,0,1,0,1,0,0,4,2,5,3,5623.6,286.6,47.018667
1,1,0,0,1,0,1,0,0,1,0,15,3,8223.2,337.4,29.032778
1,1,0,0,1,0,1,0,0,2,0,15,3,6586,278.2,41.982857
1,1,0,0,1,0,1,0,0,3,0,15,3,5903.8,295.2,44.886667
1,1,0,0,1,0,1,0,0,4,0,15,3,5868.2,303.6,44.818857
1,1,0,0,1,0,1,0,0,1,1,15,3,8227,329.4,32.362222
1,1,0,0,1,0,1,0,0,2,1,15,3,6748,277.4,39.316071
1,1,0,0,1,0,1,0,0,3,1,15,3,6247,274.6,39.48619
1,1,0,0,1,0,1,0,0,4,1,15,3,5580.6,245.4,45.901333
1,1,0,0,1,0,1,0,0,1,2,15,3,8310,332.2,27.407222
1,1,0,0,1,0,1,0,0,2,2,15,3,6516.8,287.8,38.056667
1,1,0,0,1,0,1,0,0,3,2,15,3,5936.2,279.2,45.143333
1,1,0,0,1,0,1,0,0,4,2,15,3,5663.8,257.6,43.864667
1,1,0,0,1,0,1,0,0,1,0,0,6,8383,337.4,29.519167
1,1,0,0,1,0,1,0,0,2,0,0,6,6400.4,277,39.261429
1,1,0,0,1,0,1,0,0,3,0,0,6,5931.2,275.8,45.03
1,1,0,0,1,0,1,0,0,4,0,0,6,5566.2,238.6,46.253333
1,1,0,0,1,0,1,0,0,1,1,0,6,8356.4,330.4,31.508333
1,1,0,0,1,0,1,0,0,2,1,0,6,6408,293,39.880476
1,1,0,0,1,0,1,0,0,3,1,0,6,5932,267.4,44.675047
1,1,0,0,1,0,1,0,0,4,1,0,6,5683.8,243.2,47.306
1,1,0,0,1,0,1,0,0,1,2,0,6,8253.4,330.8,30.039167
1,1,0,0,1,0,1,0,0,2,2,0,6,6369.2,282.4,39.209524
