no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,core,core1,core2,core3,core4,Benchmark-iperf-,Benchmark-cpu-
1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,52.232,69.574616
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,23.186,87.418132
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,83.758,25.465
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,44.846,47.813283
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31.018,68.976351
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,33.262,89.813308
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,120.6,25.481181
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,64.338,47.858151
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,44.76,67.717586
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,44.602,90.831485
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,162.686,25.475939
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,86.248,47.948861
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,60.378,68.61061
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,23.924,87.014348
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,84.704,25.675367
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,45.592,47.899633
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,31.104,67.553266
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,33.92,88.740093
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,121.212,25.450732
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,64.606,47.824111
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,46.06,68.022081
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,45.12,90.619283
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,163.246,25.448334
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,86.744,48.093389
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,60.682,67.698361
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,24.508,84.855367
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,85.176,25.770409
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,45.816,47.283729
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,31.638,67.451915
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,34.346,88.264614
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,121.886,25.58092
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,65.004,47.571457
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,45.934,66.928696
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,45.674,90.376957
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,163.84,25.467301
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,87.18,47.954985
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,61.34,67.791941
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,23.776,87.866486
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,84.07,26.017601
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,44.62,47.817121
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,31.298,70.050323
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,33.264,89.729697
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,120.584,25.437546
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,64.352,48.168641
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,44.888,68.184384
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,44.64,90.639616
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,163.014,25.594119
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,86.416,48.058249
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,60.504,68.335019
1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,24.508,85.688733
1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,84.58,25.81181
1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,45.634,47.523604
1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,31.314,68.023569
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,33.84,88.427736
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,121.286,25.495689
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,64.772,47.935774
1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,45.3,66.874222
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,45.384,89.975216
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,163.556,25.379422
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,86.902,47.393608
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,60.784,68.117486
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,24.77,83.2219
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,84.832,25.515529
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,45.76,47.420657
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,31.89,66.520625
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,34.632,87.956269
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,121.71,25.300037
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,64.93,47.314014
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,45.906,66.526087
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,46.072,89.417949
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,164.384,25.610084
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,87.47,47.477534
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,61.386,67.427187
1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,25.42,91.893446
1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,95.476,25.490658
1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,50.468,47.891542
1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,34.3,69.440127
1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,33.69,91.492977
1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,125.576,25.330693
1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,66.288,47.53558
1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,46.07,68.31231
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,45.026,91.837514
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,165.374,25.353119
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,88.074,47.730576
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,61.73,68.430936
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,25.312,91.188923
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,95.354,25.209794
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,50.556,48.26258
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,34.37,69.333885
1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,33.532,92.038913
1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,125.612,25.512372
1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,66.43,47.486784
1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,46.292,68.476781
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,44.722,92.963775
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,165.75,28.430258
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,88.004,48.041298
1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,61.65,68.398556
1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,25.378,90.482892
1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,95.482,25.494096
1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,50.644,48.314316
1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,34.108,69.365882
1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,34.034,92.007736
1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,125.494,25.313185
1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,66.474,47.391586
1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,46.22,68.366087
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,44.714,92.51598
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,165.32,25.402727
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,87.924,47.656868
1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,61.614,68.119013
1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,25.096,91.968431
1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,94.876,27.902321
1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,50.182,47.476514
1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,34.008,69.388824
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,33.582,91.936613
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,124.808,25.45314
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,66.368,47.421122
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,46.144,67.581739
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,44.626,92.514677
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,164.836,25.438808
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,87.82,47.63732
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,61.84,67.901064
1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,25.202,91.977574
1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,94.828,25.436842
1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,49.97,47.399082
1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,33.988,68.871176
1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,33.394,92.824118
1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,124.934,25.577904
1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,66.29,48.163837
1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,46.592,68.224005
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,44.462,93.343363
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,164.742,25.565398
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,87.904,47.620989
1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,61.69,67.968657
1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,25.212,91.653815
1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,94.798,25.673978
1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,50.198,48.257739
1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,34.046,69.771315
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,33.59,92.664902
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,124.814,25.116794
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,66.096,47.117802
1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,46.086,67.678299
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,44.484,93.236091
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,164.824,25.505635
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,87.92,47.579569
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,61.74,67.825917
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,25.588,90.981692
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,95.822,25.678149
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,50.574,48.124714
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,34.136,68.404706
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,38.462,91.515209
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,142.442,25.303996
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,75.83,47.085751
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,53.998,65.651111
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,53.624,91.485185
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,195.776,25.569596
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,104.944,47.226511
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,75.458,65.693607
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,25.278,91.446661
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,95.602,25.814447
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,50.35,47.403896
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,34.214,68.986554
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,38.508,91.564305
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,142.45,25.236343
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,75.934,46.996313
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,54.228,65.878721
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,53.364,92.047023
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,195.776,25.264861
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,104.622,47.416346
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,75.758,65.625067
1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,25.476,90.916462
1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,95.622,25.344991
1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,50.454,46.965608
1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,34.214,69.194706
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,38.776,90.362051
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,142.464,25.416189
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,75.81,47.262733
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,54.236,65.67081
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,53.522,91.609196
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,195.566,25.166524
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,104.798,47.299216
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,75.668,65.558023
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,25.196,91.652246
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,95.088,26.315708
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,50.154,48.3668
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,34.046,69.343529
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,38.636,91.152281
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,141.56,25.434465
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,75.378,47.003201
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,54.15,65.558613
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,53.248,91.694752
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,194.758,25.424517
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,104.552,46.93737
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,75.72,65.658017
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,25.318,90.591969
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,94.918,25.56206
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,49.988,48.120564
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,34.114,68.738622
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,38.696,90.497382
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,141.49,25.31582
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,75.592,46.884033
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,54.392,65.196478
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,53.286,91.697289
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,194.502,25.51621
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,104.776,47.567885
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,75.652,65.09174
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,25.22,90.393846
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,94.67,25.711736
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,50.054,47.305058
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,34.006,69.066544
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,38.178,91.316274
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,141.622,25.679911
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,75.406,47.754667
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,54.31,64.954061
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,53.13,91.398127
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,194.686,25.455142
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,104.788,47.656096
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,75.71,65.273028
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,23.72,89.383623
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,86.602,25.510152
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,46.18,47.834459
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31.47,67.719428
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,31.856,91.512298
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,117.018,25.26088
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,62.4,47.769299
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,43.634,67.109323
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,42.67,91.77814
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,156.43,25.488761
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,83.392,48.089639
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,58.444,68.610935
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,24.374,86.842233
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,87.092,25.679712
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,46.69,47.939343
1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,32.306,67.271835
1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,32.98,88.882281
1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,117.61,25.311478
1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,62.904,47.958868
1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,43.752,66.965941
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,43.446,90.626162
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,156.936,25.551001
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,84.082,47.319314
1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,59.064,67.656644
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,24.982,85.9088
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,87.748,25.762607
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,47.042,46.742979
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,32.66,66.299545
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,33.082,88.357327
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,118.076,25.323562
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,62.962,46.92254
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,44.33,66.593162
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,43.882,89.781174
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,157.444,25.572993
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,84.166,47.007585
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,59.28,66.896751
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,23.818,89.181196
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,86.634,25.980554
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,46.1,47.550962
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,31.608,68.11754
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,31.772,91.066774
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,116.664,25.30668
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,62.098,47.055161
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,43.474,67.296205
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,42.734,91.701263
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,155.746,25.482964
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,83.36,46.957829
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,58.612,68.119714
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,24.594,85.568974
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,87.196,25.750355
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,46.874,47.164681
1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,32.322,66.680946
1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,32.436,89.678902
1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,117.56,25.524915
