journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,CacheSize,Performance-,Cpu-
1,0,1,1,0,0,1,0,1,1,1,0,1,1,100,4.096,259758.2,34.837662
1,0,1,1,0,0,1,0,1,1,1,0,1,1,200,4.096,257904.6,34.224799
1,0,1,1,0,0,1,0,1,1,1,0,1,1,500,4.096,258418.6,34.021946
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.256,338307.2,48.115416
1,0,1,1,0,1,1,0,1,1,1,0,1,1,10,0.256,334797.6,43.268735
1,0,1,1,0,1,1,0,1,1,1,0,1,1,50,0.256,334797,38.295107
1,0,1,1,0,1,1,0,1,1,1,0,1,1,100,0.256,332167.2,37.366536
1,0,1,1,0,1,1,0,1,1,1,0,1,1,200,0.256,333141,36.267575
1,0,1,1,0,1,1,0,1,1,1,0,1,1,500,0.256,333832.8,37.135816
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.512,334480,48.454349
1,0,1,1,0,1,1,0,1,1,1,0,1,1,10,0.512,334403.2,43.203862
1,0,1,1,0,1,1,0,1,1,1,0,1,1,50,0.512,334824.6,38.534459
1,0,1,1,0,1,1,0,1,1,1,0,1,1,100,0.512,336329,37.184077
1,0,1,1,0,1,1,0,1,1,1,0,1,1,200,0.512,335152.6,36.961966
1,0,1,1,0,1,1,0,1,1,1,0,1,1,500,0.512,334009.2,37.366128
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1.024,331700.8,48.164945
1,0,1,1,0,1,1,0,1,1,1,0,1,1,10,1.024,332138.2,43.395363
1,0,1,1,0,1,1,0,1,1,1,0,1,1,50,1.024,333374.2,38.593199
1,0,1,1,0,1,1,0,1,1,1,0,1,1,100,1.024,332103.8,37.663607
1,0,1,1,0,1,1,0,1,1,1,0,1,1,200,1.024,331808.2,37.285113
1,0,1,1,0,1,1,0,1,1,1,0,1,1,500,1.024,337021,37.019336
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,2.048,331893,48.154855
1,0,1,1,0,1,1,0,1,1,1,0,1,1,10,2.048,337408.4,43.430031
1,0,1,1,0,1,1,0,1,1,1,0,1,1,50,2.048,327146.8,37.976775
1,0,1,1,0,1,1,0,1,1,1,0,1,1,100,2.048,331552.2,37.055632
1,0,1,1,0,1,1,0,1,1,1,0,1,1,200,2.048,334586.4,37.039046
1,0,1,1,0,1,1,0,1,1,1,0,1,1,500,2.048,332211.4,37.052857
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,4.096,334098.2,47.938795
1,0,1,1,0,1,1,0,1,1,1,0,1,1,10,4.096,335137,43.191653
1,0,1,1,0,1,1,0,1,1,1,0,1,1,50,4.096,333713.4,38.304898
1,0,1,1,0,1,1,0,1,1,1,0,1,1,100,4.096,331166,37.147991
1,0,1,1,0,1,1,0,1,1,1,0,1,1,200,4.096,332599.6,36.918247
1,0,1,1,0,1,1,0,1,1,1,0,1,1,500,4.096,332448,35.978448
1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.256,256026.2,42.445453
1,0,1,1,0,0,1,1,0,0,1,0,1,0,10,0.256,255370.6,37.552796
1,0,1,1,0,0,1,1,0,0,1,0,1,0,50,0.256,259780.2,34.98506
1,0,1,1,0,0,1,1,0,0,1,0,1,0,100,0.256,258400.6,33.626033
1,0,1,1,0,0,1,1,0,0,1,0,1,0,200,0.256,260587.4,34.15949
1,0,1,1,0,0,1,1,0,0,1,0,1,0,500,0.256,257617.4,34.263237
1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.512,263535.8,42.213362
1,0,1,1,0,0,1,1,0,0,1,0,1,0,10,0.512,258057.8,39.272818
1,0,1,1,0,0,1,1,0,0,1,0,1,0,50,0.512,259326,35.028904
1,0,1,1,0,0,1,1,0,0,1,0,1,0,100,0.512,262935.8,34.40329
1,0,1,1,0,0,1,1,0,0,1,0,1,0,200,0.512,260396.2,34.305392
1,0,1,1,0,0,1,1,0,0,1,0,1,0,500,0.512,260208,34.142121
1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1.024,257721.8,42.697648
1,0,1,1,0,0,1,1,0,0,1,0,1,0,10,1.024,258139.2,39.247388
1,0,1,1,0,0,1,1,0,0,1,0,1,0,50,1.024,258177,34.774746
1,0,1,1,0,0,1,1,0,0,1,0,1,0,100,1.024,256698.2,34.547488
1,0,1,1,0,0,1,1,0,0,1,0,1,0,200,1.024,258344.8,34.287092
1,0,1,1,0,0,1,1,0,0,1,0,1,0,500,1.024,258208,34.257715
1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,2.048,259336.8,42.914193
1,0,1,1,0,0,1,1,0,0,1,0,1,0,10,2.048,260784,39.239346
1,0,1,1,0,0,1,1,0,0,1,0,1,0,50,2.048,260059.2,34.482989
1,0,1,1,0,0,1,1,0,0,1,0,1,0,100,2.048,261930.8,34.2374
1,0,1,1,0,0,1,1,0,0,1,0,1,0,200,2.048,263205.2,33.682691
1,0,1,1,0,0,1,1,0,0,1,0,1,0,500,2.048,259783.4,33.651058
1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,4.096,257398.8,42.820772
1,0,1,1,0,0,1,1,0,0,1,0,1,0,10,4.096,258410.8,39.098046
1,0,1,1,0,0,1,1,0,0,1,0,1,0,50,4.096,257694.4,34.72559
1,0,1,1,0,0,1,1,0,0,1,0,1,0,100,4.096,257099,34.600201
1,0,1,1,0,0,1,1,0,0,1,0,1,0,200,4.096,258043.2,34.341645
1,0,1,1,0,0,1,1,0,0,1,0,1,0,500,4.096,261896.8,33.813131
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.256,258652.6,42.786016
1,0,1,1,0,0,1,1,0,0,1,0,1,1,10,0.256,258819.2,38.940924
1,0,1,1,0,0,1,1,0,0,1,0,1,1,50,0.256,259862,34.811154
1,0,1,1,0,0,1,1,0,0,1,0,1,1,100,0.256,257463.2,34.176506
1,0,1,1,0,0,1,1,0,0,1,0,1,1,200,0.256,259771.8,33.708333
1,0,1,1,0,0,1,1,0,0,1,0,1,1,500,0.256,260348,33.577888
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.512,260796.8,43.11046
1,0,1,1,0,0,1,1,0,0,1,0,1,1,10,0.512,258750,38.582883
1,0,1,1,0,0,1,1,0,0,1,0,1,1,50,0.512,262933.4,34.35907
1,0,1,1,0,0,1,1,0,0,1,0,1,1,100,0.512,257365,33.335823
1,0,1,1,0,0,1,1,0,0,1,0,1,1,200,0.512,259397.6,33.169396
1,0,1,1,0,0,1,1,0,0,1,0,1,1,500,0.512,258169.8,33.865397
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1.024,256763.8,42.558081
1,0,1,1,0,0,1,1,0,0,1,0,1,1,10,1.024,253757.8,38.274616
1,0,1,1,0,0,1,1,0,0,1,0,1,1,50,1.024,253057.4,34.58316
1,0,1,1,0,0,1,1,0,0,1,0,1,1,100,1.024,258297.4,34.044263
1,0,1,1,0,0,1,1,0,0,1,0,1,1,200,1.024,259372.6,33.756429
1,0,1,1,0,0,1,1,0,0,1,0,1,1,500,1.024,254700.6,33.75434
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,2.048,256168,42.48291
1,0,1,1,0,0,1,1,0,0,1,0,1,1,10,2.048,254424.4,38.86838
1,0,1,1,0,0,1,1,0,0,1,0,1,1,50,2.048,253472.4,33.24466
1,0,1,1,0,0,1,1,0,0,1,0,1,1,100,2.048,257514.6,33.454623
1,0,1,1,0,0,1,1,0,0,1,0,1,1,200,2.048,256936.2,32.385808
1,0,1,1,0,0,1,1,0,0,1,0,1,1,500,2.048,258610,33.410463
1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,4.096,258364.8,42.279493
1,0,1,1,0,0,1,1,0,0,1,0,1,1,10,4.096,254680.4,38.747607
1,0,1,1,0,0,1,1,0,0,1,0,1,1,50,4.096,262785.4,34.209762
1,0,1,1,0,0,1,1,0,0,1,0,1,1,100,4.096,255495.8,34.120815
1,0,1,1,0,0,1,1,0,0,1,0,1,1,200,4.096,255581,34.064627
1,0,1,1,0,0,1,1,0,0,1,0,1,1,500,4.096,257769.6,34.077042
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0.256,260937,43.062304
1,0,1,1,0,0,1,1,0,1,1,0,1,0,10,0.256,258324.2,39.326216
1,0,1,1,0,0,1,1,0,1,1,0,1,0,50,0.256,259394.8,34.110076
1,0,1,1,0,0,1,1,0,1,1,0,1,0,100,0.256,260523.4,34.628322
1,0,1,1,0,0,1,1,0,1,1,0,1,0,200,0.256,261552.2,34.765148
1,0,1,1,0,0,1,1,0,1,1,0,1,0,500,0.256,262963.2,34.403117
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0.512,261300.2,43.244727
1,0,1,1,0,0,1,1,0,1,1,0,1,0,10,0.512,259402.4,38.969769
1,0,1,1,0,0,1,1,0,1,1,0,1,0,50,0.512,261911.8,35.332852
1,0,1,1,0,0,1,1,0,1,1,0,1,0,100,0.512,261323.2,34.622707
1,0,1,1,0,0,1,1,0,1,1,0,1,0,200,0.512,257658.4,34.701026
1,0,1,1,0,0,1,1,0,1,1,0,1,0,500,0.512,262628,34.232416
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1.024,260339,43.653821
1,0,1,1,0,0,1,1,0,1,1,0,1,0,10,1.024,262183.4,39.234498
1,0,1,1,0,0,1,1,0,1,1,0,1,0,50,1.024,259266.4,35.214814
1,0,1,1,0,0,1,1,0,1,1,0,1,0,100,1.024,260937,34.707912
1,0,1,1,0,0,1,1,0,1,1,0,1,0,200,1.024,259738,34.827712
1,0,1,1,0,0,1,1,0,1,1,0,1,0,500,1.024,263209.6,34.372367
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,2.048,262738,42.771927
1,0,1,1,0,0,1,1,0,1,1,0,1,0,10,2.048,262124.2,39.126432
1,0,1,1,0,0,1,1,0,1,1,0,1,0,50,2.048,263021.2,35.258566
1,0,1,1,0,0,1,1,0,1,1,0,1,0,100,2.048,264544.2,34.542523
1,0,1,1,0,0,1,1,0,1,1,0,1,0,200,2.048,256472.4,32.561552
1,0,1,1,0,0,1,1,0,1,1,0,1,0,500,2.048,258206.2,34.979316
1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,4.096,262132,43.296616
1,0,1,1,0,0,1,1,0,1,1,0,1,0,10,4.096,259840,39.349621
1,0,1,1,0,0,1,1,0,1,1,0,1,0,50,4.096,262277.2,34.756786
1,0,1,1,0,0,1,1,0,1,1,0,1,0,100,4.096,263951.6,34.555369
1,0,1,1,0,0,1,1,0,1,1,0,1,0,200,4.096,262349.6,33.846362
1,0,1,1,0,0,1,1,0,1,1,0,1,0,500,4.096,260616.2,34.334769
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0.256,260983.6,42.841306
1,0,1,1,0,0,1,1,0,1,1,0,1,1,10,0.256,261243.4,38.919784
1,0,1,1,0,0,1,1,0,1,1,0,1,1,50,0.256,258247.8,34.688652
1,0,1,1,0,0,1,1,0,1,1,0,1,1,100,0.256,261503,34.736627
1,0,1,1,0,0,1,1,0,1,1,0,1,1,200,0.256,260173.6,34.079739
1,0,1,1,0,0,1,1,0,1,1,0,1,1,500,0.256,263454.2,34.049251
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0.512,256099.8,42.001409
1,0,1,1,0,0,1,1,0,1,1,0,1,1,10,0.512,262129.8,39.075181
1,0,1,1,0,0,1,1,0,1,1,0,1,1,50,0.512,258993,34.652329
1,0,1,1,0,0,1,1,0,1,1,0,1,1,100,0.512,263993.8,34.067999
1,0,1,1,0,0,1,1,0,1,1,0,1,1,200,0.512,259459.2,34.339767
1,0,1,1,0,0,1,1,0,1,1,0,1,1,500,0.512,262438.2,33.835603
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1.024,263586.6,43.395822
1,0,1,1,0,0,1,1,0,1,1,0,1,1,10,1.024,260297.4,38.147553
1,0,1,1,0,0,1,1,0,1,1,0,1,1,50,1.024,259414.2,34.838149
1,0,1,1,0,0,1,1,0,1,1,0,1,1,100,1.024,260898.6,34.349187
1,0,1,1,0,0,1,1,0,1,1,0,1,1,200,1.024,258671.4,32.540174
1,0,1,1,0,0,1,1,0,1,1,0,1,1,500,1.024,261833,34.066437
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,2.048,256004,43.231638
1,0,1,1,0,0,1,1,0,1,1,0,1,1,10,2.048,260243,39.036399
1,0,1,1,0,0,1,1,0,1,1,0,1,1,50,2.048,257878.4,34.636789
1,0,1,1,0,0,1,1,0,1,1,0,1,1,100,2.048,263831.2,34.040688
1,0,1,1,0,0,1,1,0,1,1,0,1,1,200,2.048,260549.6,34.044648
1,0,1,1,0,0,1,1,0,1,1,0,1,1,500,2.048,259737.6,33.968516
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,4.096,263048.6,42.983426
1,0,1,1,0,0,1,1,0,1,1,0,1,1,10,4.096,259215.8,39.016027
1,0,1,1,0,0,1,1,0,1,1,0,1,1,50,4.096,263901.2,34.459665
1,0,1,1,0,0,1,1,0,1,1,0,1,1,100,4.096,256795.2,34.298255
1,0,1,1,0,0,1,1,0,1,1,0,1,1,200,4.096,260870.2,33.796937
1,0,1,1,0,0,1,1,0,1,1,0,1,1,500,4.096,262239.6,33.825692
1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.256,331174.6,48.006676
1,0,1,1,0,1,1,1,0,0,1,0,1,0,10,0.256,330588.2,42.80492
1,0,1,1,0,1,1,1,0,0,1,0,1,0,50,0.256,333237.4,36.872437
1,0,1,1,0,1,1,1,0,0,1,0,1,0,100,0.256,333160.6,37.246942
1,0,1,1,0,1,1,1,0,0,1,0,1,0,200,0.256,326710.2,37.088241
1,0,1,1,0,1,1,1,0,0,1,0,1,0,500,0.256,330386,37.216026
1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.512,327487.4,47.429147
1,0,1,1,0,1,1,1,0,0,1,0,1,0,10,0.512,331676.8,42.437588
1,0,1,1,0,1,1,1,0,0,1,0,1,0,50,0.512,330191.4,38.804386
1,0,1,1,0,1,1,1,0,0,1,0,1,0,100,0.512,329293.8,36.588705
1,0,1,1,0,1,1,1,0,0,1,0,1,0,200,0.512,331316.8,37.342087
1,0,1,1,0,1,1,1,0,0,1,0,1,0,500,0.512,331683.6,37.184017
1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1.024,329231.4,47.761499
1,0,1,1,0,1,1,1,0,0,1,0,1,0,10,1.024,336128.6,42.811497
1,0,1,1,0,1,1,1,0,0,1,0,1,0,50,1.024,331542.2,38.194663
1,0,1,1,0,1,1,1,0,0,1,0,1,0,100,1.024,328965.6,37.572972
1,0,1,1,0,1,1,1,0,0,1,0,1,0,200,1.024,332173.6,36.903107
1,0,1,1,0,1,1,1,0,0,1,0,1,0,500,1.024,330107.6,37.009633
1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,2.048,330500.2,47.763138
1,0,1,1,0,1,1,1,0,0,1,0,1,0,10,2.048,334892.6,43.299833
1,0,1,1,0,1,1,1,0,0,1,0,1,0,50,2.048,328806.8,38.500563
1,0,1,1,0,1,1,1,0,0,1,0,1,0,100,2.048,327877.2,36.74629
1,0,1,1,0,1,1,1,0,0,1,0,1,0,200,2.048,337798.4,36.921828
1,0,1,1,0,1,1,1,0,0,1,0,1,0,500,2.048,329038.2,35.993644
1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,4.096,334313.4,48.207456
1,0,1,1,0,1,1,1,0,0,1,0,1,0,10,4.096,332082.2,43.307896
1,0,1,1,0,1,1,1,0,0,1,0,1,0,50,4.096,334485.2,38.250528
1,0,1,1,0,1,1,1,0,0,1,0,1,0,100,4.096,331261,37.454281
1,0,1,1,0,1,1,1,0,0,1,0,1,0,200,4.096,330419,36.715975
1,0,1,1,0,1,1,1,0,0,1,0,1,0,500,4.096,334570.4,36.974835
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0.256,335067,47.510925
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,0.256,332193.8,42.306019
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,0.256,334145.2,38.328223
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,0.256,334004.2,37.721216
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,0.256,329576.8,37.327069
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,0.256,336106.4,37.097872
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0.512,334573.4,48.444772
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,0.512,333384.4,43.60458
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,0.512,330646,38.787006
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,0.512,331249.4,36.728244
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,0.512,333504,37.607008
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,0.512,331392.6,37.469989
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1.024,336514.4,48.283677
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,1.024,330230,43.402828
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,1.024,333064,38.298338
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,1.024,335310.8,37.629674
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,1.024,332696.6,37.565651
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,1.024,329968.8,36.247258
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,2.048,335324,47.800784
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,2.048,325616.8,41.448479
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,2.048,331186.6,38.213084
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,2.048,332924.4,37.774091
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,2.048,334365.6,37.420482
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,2.048,334206.2,36.106689
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,4.096,336200.4,48.249775
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,4.096,339434.8,43.573251
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,4.096,333826,38.616889
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,4.096,334317.4,37.564649
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,4.096,334597.8,37.407016
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,4.096,332357,37.105902
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0.256,332961.6,47.449
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,0.256,330952.6,43.216979
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,0.256,330733.4,38.227779
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,0.256,331420.4,37.323051
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,0.256,328159.6,36.939181
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,0.256,332255.4,36.930664
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0.512,332994.8,48.114355
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,0.512,329356,42.896567
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,0.512,331534.4,38.078925
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,0.512,331037.6,36.890863
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,0.512,332414.6,36.729795
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,0.512,329703,36.777212
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1.024,328813.4,47.464995
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,1.024,331844.8,43.187826
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,1.024,329327.2,38.016312
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,1.024,329178.6,36.745254
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,1.024,330327.6,36.329416
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,1.024,332658.2,36.487701
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,2.048,333534,48.066373
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,2.048,328800.6,42.772994
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,2.048,327313,37.037004
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,2.048,328759.8,37.205731
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,2.048,328162.8,36.838144
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,2.048,330020.8,35.877977
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,4.096,329502.6,47.596899
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,4.096,331764.2,43.007374
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,4.096,335066.6,37.6169
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,4.096,333172.4,36.059751
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,4.096,329682,36.562746
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,4.096,331631.2,36.639544
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.256,329963.4,47.333981
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,0.256,339839.2,43.369742
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,0.256,328719.6,37.098702
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,0.256,335909,37.339223
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,0.256,330423.6,36.894288
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,0.256,331029.8,37.176713
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.512,328206.8,48.007871
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,0.512,337566.8,43.069436
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,0.512,333202,38.414873
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,0.512,334056.4,37.456351
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,0.512,333769.2,36.648605
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,0.512,335761,36.938823
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1.024,333332.4,48.078571
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,1.024,330733.8,42.067377
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,1.024,329088.8,38.447234
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,1.024,332575,37.050912
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,1.024,333310.6,37.074647
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,1.024,334811.6,37.007613
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,2.048,337969,48.215356
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,2.048,332231.6,43.223773
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,2.048,332981.6,38.490888
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,2.048,331853.6,37.506064
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,2.048,326949.4,37.154581
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,2.048,340003.6,37.00332
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,4.096,332756,48.158275
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,4.096,335032.4,42.193568
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,4.096,337700.8,38.483895
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,4.096,325008.8,35.903775
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,4.096,323591,35.615041
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,4.096,333186,36.937546
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0.256,254624,41.886446
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,0.256,257147.2,37.696682
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,0.256,257413.2,34.808847
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,0.256,256288.4,34.590781
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,0.256,259649.2,33.971506
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,0.256,259126.6,34.780256
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0.512,266255,42.429059
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,0.512,258327.4,38.852225
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,0.512,258942.8,35.147584
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,0.512,257149.2,34.394957
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,0.512,262020.4,34.240663
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,0.512,260823.6,34.350284
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1.024,260867.8,42.576549
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,1.024,258532.4,39.50261
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,1.024,259281,34.998482
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,1.024,258773.8,32.96091
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,1.024,262197.6,34.141841
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,1.024,257444.4,33.133828
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,2.048,257841.8,42.932426
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,2.048,260999.6,39.403612
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,2.048,257239.8,35.198665
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,2.048,256653.4,32.592433
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,2.048,256965,33.021798
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,2.048,264011.6,33.1878
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,4.096,257872.8,42.668185
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,4.096,257996.2,38.798655
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,4.096,256451.8,35.260423
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,4.096,256564.6,34.690089
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,4.096,260004.6,34.639826
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,4.096,258356.2,33.80704
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.256,260952.2,42.748369
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,0.256,257902.2,39.107368
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,0.256,256926.4,34.29819
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,0.256,259074,34.12588
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,0.256,257009.8,34.111448
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,0.256,256898.8,33.341096
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.512,258661.8,42.399563
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,0.512,261750.8,38.130851
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,0.512,257297.2,33.243366
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,0.512,253392,33.714762
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,0.512,261976.8,32.584077
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,0.512,260527.2,32.622835
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1.024,256377,42.571541
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,1.024,257524,38.687384
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,1.024,255285.4,34.511085
