opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,Compile-performance-,Fixed-compile-cpu-
0,1,1,1,0,2,0,3,0,20,128,8285.4,10.6617
0,1,1,1,0,3,0,3,0,20,128,8840.6,10.765333
0,1,1,1,0,4,0,3,0,20,128,9335.6,11.798818
0,1,1,1,0,1,0,4,0,20,128,7839.8,9.972667
0,1,1,1,0,2,0,4,0,20,128,8262.6,10.586503
0,1,1,1,0,3,0,4,0,20,128,8816.2,11.086667
0,1,1,1,0,4,0,4,0,20,128,9344.8,11.892217
0,1,1,1,0,1,0,1,8,20,128,8734,11.073481
0,1,1,1,0,2,0,1,8,20,128,9244.4,11.48069
0,1,1,1,0,3,0,1,8,20,128,9861.6,12.252741
0,1,1,1,0,4,0,1,8,20,128,10497.4,12.690345
0,1,1,1,0,1,0,2,8,20,128,8673.2,11.344062
0,1,1,1,0,2,0,2,8,20,128,9202.2,11.095474
0,1,1,1,0,3,0,2,8,20,128,9773.6,12.003926
0,1,1,1,0,4,0,2,8,20,128,10325.2,12.399335
0,1,1,1,0,1,0,3,8,20,128,8538.8,10.79271
0,1,1,1,0,2,0,3,8,20,128,9017.6,11.355885
0,1,1,1,0,3,0,3,8,20,128,9552,11.163226
0,1,1,1,0,4,0,3,8,20,128,10069.2,12.331724
0,1,1,1,0,1,0,4,8,20,128,8445.8,11.01136
0,1,1,1,0,2,0,4,8,20,128,8896.8,10.912
0,1,1,1,0,3,0,4,8,20,128,9431.2,11.942673
0,1,1,1,0,4,0,4,8,20,128,9901.4,11.808667
0,1,1,1,0,1,0,1,10,20,128,8747.8,11.007259
0,1,1,1,0,2,0,1,10,20,128,9291.2,11.63234
0,1,1,1,0,3,0,1,10,20,128,9897.6,11.990296
0,1,1,1,0,4,0,1,10,20,128,10511.8,12.47129
0,1,1,1,0,1,0,2,10,20,128,8710.4,11.377778
0,1,1,1,0,2,0,2,10,20,128,9199.6,11.187543
0,1,1,1,0,3,0,2,10,20,128,9781.2,11.92963
0,1,1,1,0,4,0,2,10,20,128,10401.4,12.31659
0,1,1,1,0,1,0,3,10,20,128,8549,10.452258
0,1,1,1,0,2,0,3,10,20,128,9044.8,11.471287
0,1,1,1,0,3,0,3,10,20,128,9572.4,11.398917
0,1,1,1,0,4,0,3,10,20,128,10129.2,12.447586
0,1,1,1,0,1,0,4,10,20,128,8506.6,10.692005
0,1,1,1,0,2,0,4,10,20,128,8969.4,11.120598
0,1,1,1,0,3,0,4,10,20,128,9480,11.938018
0,1,1,1,0,4,0,4,10,20,128,9988.8,12.108368
0,1,1,1,0,1,0,1,16,20,128,8738.6,11.218592
0,1,1,1,0,2,0,1,16,20,128,9310.8,11.346983
0,1,1,1,0,3,0,1,16,20,128,9891.4,12.186667
0,1,1,1,0,4,0,1,16,20,128,10476,12.358134
0,1,1,1,0,1,0,2,16,20,128,8596.2,11.090067
0,1,1,1,0,2,0,2,16,20,128,9128,11.210345
0,1,1,1,0,3,0,2,16,20,128,9772.2,11.879037
0,1,1,1,0,4,0,2,16,20,128,10381.4,12.345249
0,1,1,1,0,1,0,3,16,20,128,8556.4,10.801521
0,1,1,1,0,2,0,3,16,20,128,9025.6,11.124138
0,1,1,1,0,3,0,3,16,20,128,9482.6,11.91
0,1,1,1,0,4,0,3,16,20,128,10074.8,12.342069
0,1,1,1,0,1,0,4,16,20,128,8420,10.476561
0,1,1,1,0,2,0,4,16,20,128,8906.4,10.879333
0,1,1,1,0,3,0,4,16,20,128,9401.6,11.820253
0,1,1,1,0,4,0,4,16,20,128,9956,11.764667
0,1,1,1,0,1,0,1,20,20,128,8752.8,11.095778
0,1,1,1,0,2,0,1,20,20,128,9342.8,11.690567
0,1,1,1,0,3,0,1,20,20,128,9891,11.748666
0,1,1,1,0,4,0,1,20,20,128,10534,12.655968
0,1,1,1,0,1,0,2,20,20,128,8660.6,10.539427
0,1,1,1,0,2,0,2,20,20,128,9179.2,11.282069
0,1,1,1,0,3,0,2,20,20,128,9733.6,12.157111
0,1,1,1,0,4,0,2,20,20,128,10402.6,12.740714
0,1,1,1,0,1,0,3,20,20,128,8497.2,10.919885
0,1,1,1,0,2,0,3,20,20,128,9023.2,11.567719
0,1,1,1,0,3,0,3,20,20,128,9507.8,11.720184
0,1,1,1,0,4,0,3,20,20,128,10008.6,12.120322
0,1,1,1,0,1,0,4,20,20,128,8430.6,10.737684
0,1,1,1,0,2,0,4,20,20,128,8945.8,11.200513
0,1,1,1,0,3,0,4,20,20,128,9460.6,11.470299
0,1,1,1,0,4,0,4,20,20,128,9951.8,11.969471
0,1,1,1,0,1,0,1,32,20,128,8722.4,11.04979
0,1,1,1,0,2,0,1,32,20,128,9296.2,10.773125
0,1,1,1,0,3,0,1,32,20,128,9833.8,12.065185
0,1,1,1,0,4,0,1,32,20,128,10496.6,12.217281
0,1,1,1,0,1,0,2,32,20,128,8618.6,10.818638
0,1,1,1,0,2,0,2,32,20,128,9138,11.210948
0,1,1,1,0,3,0,2,32,20,128,9769.6,11.758666
0,1,1,1,0,4,0,2,32,20,128,10349.8,12.769227
0,1,1,1,0,1,0,3,32,20,128,8533.2,11.047372
0,1,1,1,0,2,0,3,32,20,128,9008.8,10.896138
0,1,1,1,0,3,0,3,32,20,128,9479.2,11.920714
0,1,1,1,0,4,0,3,32,20,128,10007.8,12.03108
0,1,1,1,0,1,0,4,32,20,128,8426.4,10.968687
0,1,1,1,0,2,0,4,32,20,128,8916.4,10.720667
0,1,1,1,0,3,0,4,32,20,128,9420.6,11.592033
0,1,1,1,0,4,0,4,32,20,128,9935.4,11.629333
0,1,1,1,0,1,0,1,64,20,128,8779,10.960074
0,1,1,1,0,2,0,1,64,20,128,9334.8,11.255434
0,1,1,1,0,3,0,1,64,20,128,9849.4,12.364593
0,1,1,1,0,4,0,1,64,20,128,10502.2,12.334009
0,1,1,1,0,1,0,2,64,20,128,8684.4,11.275336
0,1,1,1,0,2,0,2,64,20,128,9148.2,11.323599
0,1,1,1,0,3,0,2,64,20,128,9747,12.057185
0,1,1,1,0,4,0,2,64,20,128,10394.4,12.142469
0,1,1,1,0,1,0,3,64,20,128,8538.4,10.857857
0,1,1,1,0,2,0,3,64,20,128,9052.2,10.864698
0,1,1,1,0,3,0,3,64,20,128,9532.8,12.056429
0,1,1,1,0,4,0,3,64,20,128,10076,12.226207
0,1,1,1,0,1,0,4,64,20,128,8448.2,10.731
0,1,1,1,0,2,0,4,64,20,128,8927.2,11.007517
0,1,1,1,0,3,0,4,64,20,128,9401.4,11.628779
0,1,1,1,0,4,0,4,64,20,128,9970.2,11.853908
0,1,1,1,0,1,0,1,128,20,128,8848,11.486063
0,1,1,1,0,2,0,1,128,20,128,9361.2,11.87
0,1,1,1,0,3,0,1,128,20,128,9885,11.980445
0,1,1,1,0,4,0,1,128,20,128,10565,12.616337
0,1,1,1,0,1,0,2,128,20,128,8624.2,11.36582
0,1,1,1,0,2,0,2,128,20,128,9135.6,11.182069
0,1,1,1,0,3,0,2,128,20,128,9770.2,12.04237
0,1,1,1,0,4,0,2,128,20,128,10350.4,12.415277
0,1,1,1,0,1,0,3,128,20,128,8556,10.324516
0,1,1,1,0,2,0,3,128,20,128,9049.8,11.222758
0,1,1,1,0,3,0,3,128,20,128,9517.8,11.36629
0,1,1,1,0,4,0,3,128,20,128,10029.4,12.449655
0,1,1,1,0,1,0,4,128,20,128,8440.4,10.566014
0,1,1,1,0,2,0,4,128,20,128,8921.2,10.916667
0,1,1,1,0,3,0,4,128,20,128,9410,12.085
0,1,1,1,0,4,0,4,128,20,128,9940,11.787333
0,1,1,1,0,1,0,1,0,32,128,8007,10.393632
0,1,1,1,0,2,0,1,0,32,128,8524.4,10.684401
0,1,1,1,0,3,0,1,0,32,128,9040.6,11.074194
0,1,1,1,0,4,0,1,0,32,128,9708.4,11.904237
0,1,1,1,0,1,0,2,0,32,128,8030.4,9.969845
0,1,1,1,0,2,0,2,0,32,128,8447.2,10.601797
0,1,1,1,0,3,0,2,0,32,128,9090.2,11.282845
0,1,1,1,0,4,0,2,0,32,128,9712.4,11.776
0,1,1,1,0,1,0,3,0,32,128,7825.4,9.955852
0,1,1,1,0,2,0,3,0,32,128,8251,10.738153
0,1,1,1,0,3,0,3,0,32,128,8788.2,10.818593
0,1,1,1,0,4,0,3,0,32,128,9324,11.890074
0,1,1,1,0,1,0,4,0,32,128,7866,9.858
0,1,1,1,0,2,0,4,0,32,128,8204.2,10.466207
0,1,1,1,0,3,0,4,0,32,128,8793.8,11.032889
0,1,1,1,0,4,0,4,0,32,128,9302.4,11.116595
0,1,1,1,0,1,0,1,8,32,128,8741.4,10.75243
0,1,1,1,0,2,0,1,8,32,128,9256.4,11.413578
0,1,1,1,0,3,0,1,8,32,128,9790.2,11.916963
0,1,1,1,0,4,0,1,8,32,128,10463.2,12.99
0,1,1,1,0,1,0,2,8,32,128,8616.4,11.412354
0,1,1,1,0,2,0,2,8,32,128,9173,11.225345
0,1,1,1,0,3,0,2,8,32,128,9735.8,12.272889
0,1,1,1,0,4,0,2,8,32,128,10360.4,12.114817
0,1,1,1,0,1,0,3,8,32,128,8539.2,10.515484
0,1,1,1,0,2,0,3,8,32,128,9030.2,11.29243
0,1,1,1,0,3,0,3,8,32,128,9532,11.610783
0,1,1,1,0,4,0,3,8,32,128,10039.6,12.157593
0,1,1,1,0,1,0,4,8,32,128,8412,10.467054
0,1,1,1,0,2,0,4,8,32,128,8897,10.922667
0,1,1,1,0,3,0,4,8,32,128,9379.6,12.099286
0,1,1,1,0,4,0,4,8,32,128,9938,11.800222
0,1,1,1,0,1,0,1,10,32,128,8801.6,11.06
0,1,1,1,0,2,0,1,10,32,128,9354.8,11.158185
0,1,1,1,0,3,0,1,10,32,128,9913.8,11.873333
0,1,1,1,0,4,0,1,10,32,128,10514.8,12.390853
0,1,1,1,0,1,0,2,10,32,128,8636,10.68141
0,1,1,1,0,2,0,2,10,32,128,9182.6,11.64
0,1,1,1,0,3,0,2,10,32,128,9740.4,11.841407
0,1,1,1,0,4,0,2,10,32,128,10397.6,12.645346
0,1,1,1,0,1,0,3,10,32,128,8631.4,11.251174
0,1,1,1,0,2,0,3,10,32,128,9093.6,11.451034
0,1,1,1,0,3,0,3,10,32,128,9559.6,11.477581
0,1,1,1,0,4,0,3,10,32,128,10121.2,12.040625
0,1,1,1,0,1,0,4,10,32,128,8505.6,10.942857
0,1,1,1,0,2,0,4,10,32,128,9013.6,11.207908
0,1,1,1,0,3,0,4,10,32,128,9473.6,11.825346
0,1,1,1,0,4,0,4,10,32,128,9977.8,12.286567
0,1,1,1,0,1,0,1,16,32,128,8725,10.845424
0,1,1,1,0,2,0,1,16,32,128,9241.2,11.488276
0,1,1,1,0,3,0,1,16,32,128,9829,11.676
0,1,1,1,0,4,0,1,16,32,128,10450,12.869286
0,1,1,1,0,1,0,2,16,32,128,8573.2,11.285316
0,1,1,1,0,2,0,2,16,32,128,9118,11.212414
0,1,1,1,0,3,0,2,16,32,128,9745.6,12.242148
0,1,1,1,0,4,0,2,16,32,128,10337.2,12.291793
0,1,1,1,0,1,0,3,16,32,128,8509.6,10.740922
0,1,1,1,0,2,0,3,16,32,128,8991,11.317116
0,1,1,1,0,3,0,3,16,32,128,9497.6,11.269032
0,1,1,1,0,4,0,3,16,32,128,10015.4,12.407149
0,1,1,1,0,1,0,4,16,32,128,8401.8,10.65125
0,1,1,1,0,2,0,4,16,32,128,8889.6,10.868
0,1,1,1,0,3,0,4,16,32,128,9375.6,11.608738
0,1,1,1,0,4,0,4,16,32,128,9887.6,11.916963
0,1,1,1,0,1,0,1,20,32,128,8810.8,11.197778
0,1,1,1,0,2,0,1,20,32,128,9304.2,11.160283
0,1,1,1,0,3,0,1,20,32,128,9880,12.027333
0,1,1,1,0,4,0,1,20,32,128,10465.2,12.069677
0,1,1,1,0,1,0,2,20,32,128,8634,10.73503
0,1,1,1,0,2,0,2,20,32,128,9182,11.283772
0,1,1,1,0,3,0,2,20,32,128,9739.6,11.873333
0,1,1,1,0,4,0,2,20,32,128,10416.8,12.636083
0,1,1,1,0,1,0,3,20,32,128,8539,11.191693
0,1,1,1,0,2,0,3,20,32,128,9105.6,11.177931
0,1,1,1,0,3,0,3,20,32,128,9552.2,11.848687
0,1,1,1,0,4,0,3,20,32,128,10106.6,12.002715
0,1,1,1,0,1,0,4,20,32,128,8486.6,10.424562
0,1,1,1,0,2,0,4,20,32,128,9007.4,11.497109
0,1,1,1,0,3,0,4,20,32,128,9420.4,11.758663
0,1,1,1,0,4,0,4,20,32,128,10019.4,11.885034
0,1,1,1,0,1,0,1,32,32,128,8686.2,10.920303
0,1,1,1,0,2,0,1,32,32,128,9278.2,11.404554
0,1,1,1,0,3,0,1,32,32,128,9809.8,11.903481
0,1,1,1,0,4,0,1,32,32,128,10425.6,12.634232
0,1,1,1,0,1,0,2,32,32,128,8596.6,11.17052
0,1,1,1,0,2,0,2,32,32,128,9105.4,11.13222
0,1,1,1,0,3,0,2,32,32,128,9709.6,12.514815
0,1,1,1,0,4,0,2,32,32,128,10301,12.077375
0,1,1,1,0,1,0,3,32,32,128,8453.6,10.794447
0,1,1,1,0,2,0,3,32,32,128,8983.4,11.038667
0,1,1,1,0,3,0,3,32,32,128,9468.6,11.541867
0,1,1,1,0,4,0,3,32,32,128,10055.4,12.39931
0,1,1,1,0,1,0,4,32,32,128,8399,10.868304
0,1,1,1,0,2,0,4,32,32,128,8884.4,10.97
0,1,1,1,0,3,0,4,32,32,128,9383.4,11.819107
0,1,1,1,0,4,0,4,32,32,128,9870.4,11.875333
0,1,1,1,0,1,0,1,64,32,128,8621.4,10.643346
0,1,1,1,0,2,0,1,64,32,128,9147.4,11.301918
0,1,1,1,0,3,0,1,64,32,128,9725.2,11.745778
0,1,1,1,0,4,0,1,64,32,128,10326.6,12.486896
0,1,1,1,0,1,0,2,64,32,128,8655.2,11.320645
0,1,1,1,0,2,0,2,64,32,128,9141,11.26
0,1,1,1,0,3,0,2,64,32,128,9760,12.298444
0,1,1,1,0,4,0,2,64,32,128,10331.4,12.223382
0,1,1,1,0,1,0,3,64,32,128,8394.4,10.445357
0,1,1,1,0,2,0,3,64,32,128,8885.2,11.072667
0,1,1,1,0,3,0,3,64,32,128,9376.2,11.373333
0,1,1,1,0,4,0,3,64,32,128,9936.8,12.401604
0,1,1,1,0,1,0,4,64,32,128,8458.2,10.820922
0,1,1,1,0,2,0,4,64,32,128,8884.8,11.082519
0,1,1,1,0,3,0,4,64,32,128,9399.8,11.571454
0,1,1,1,0,4,0,4,64,32,128,9925.8,11.87646
0,1,1,1,0,1,0,1,128,32,128,8588.6,10.517419
0,1,1,1,0,2,0,1,128,32,128,9145.4,11.522759
0,1,1,1,0,3,0,1,128,32,128,9729.8,11.738
0,1,1,1,0,4,0,1,128,32,128,10386.4,12.76159
0,1,1,1,0,1,0,2,128,32,128,8590,11.405926
0,1,1,1,0,2,0,2,128,32,128,9070.8,11.21754
0,1,1,1,0,3,0,2,128,32,128,9740.4,12.178889
0,1,1,1,0,4,0,2,128,32,128,10291.2,12.224138
0,1,1,1,0,1,0,3,128,32,128,8446.6,10.708303
0,1,1,1,0,2,0,3,128,32,128,8893.4,11.328678
0,1,1,1,0,3,0,3,128,32,128,9415.6,11.306578
0,1,1,1,0,4,0,3,128,32,128,9943.8,12.04
0,1,1,1,0,1,0,4,128,32,128,8371.6,10.932679
0,1,1,1,0,2,0,4,128,32,128,8898.4,11.046667
0,1,1,1,0,3,0,4,128,32,128,9386.2,11.840668
0,1,1,1,0,4,0,4,128,32,128,9861,12.036222
0,1,1,1,0,1,0,1,0,64,128,7994.2,10.145977
0,1,1,1,0,2,0,1,0,64,128,8520,10.504516
0,1,1,1,0,3,0,1,0,64,128,9179.6,11.184073
0,1,1,1,0,4,0,1,0,64,128,9755.4,11.821333
0,1,1,1,0,1,0,2,0,64,128,8026.4,10.258621
0,1,1,1,0,2,0,2,0,64,128,8456.4,10.499626
0,1,1,1,0,3,0,2,0,64,128,9113.8,11.272241
0,1,1,1,0,4,0,2,0,64,128,9690,11.852306
0,1,1,1,0,1,0,3,0,64,128,7851.6,10.333282
0,1,1,1,0,2,0,3,0,64,128,8267.2,10.596179
0,1,1,1,0,3,0,3,0,64,128,8799,10.954667
0,1,1,1,0,4,0,3,0,64,128,9333.8,11.660262
0,1,1,1,0,1,0,4,0,64,128,7842.4,9.888
0,1,1,1,0,2,0,4,0,64,128,8234.2,10.471724
0,1,1,1,0,3,0,4,0,64,128,8786.2,11.115704
0,1,1,1,0,4,0,4,0,64,128,9271,11.271379
0,1,1,1,0,1,0,1,8,64,128,8735.8,10.794925
0,1,1,1,0,2,0,1,8,64,128,9268,11.367556
0,1,1,1,0,3,0,1,8,64,128,9834.8,11.89037
0,1,1,1,0,4,0,1,8,64,128,10460.2,12.743595
0,1,1,1,0,1,0,2,8,64,128,8609.6,10.886834
0,1,1,1,0,2,0,2,8,64,128,9175.8,11.213879
0,1,1,1,0,3,0,2,8,64,128,9714.2,12.253185
0,1,1,1,0,4,0,2,8,64,128,10358.4,12.381271
0,1,1,1,0,1,0,3,8,64,128,8494,11.121217
0,1,1,1,0,2,0,3,8,64,128,9022.6,11.355288
0,1,1,1,0,3,0,3,8,64,128,9520.4,11.520622
0,1,1,1,0,4,0,3,8,64,128,9982.6,12.137298
0,1,1,1,0,1,0,4,8,64,128,8454.8,10.737255
0,1,1,1,0,2,0,4,8,64,128,8903,10.864667
0,1,1,1,0,3,0,4,8,64,128,9334.2,11.672725
0,1,1,1,0,4,0,4,8,64,128,9909.4,11.737333
0,1,1,1,0,1,0,1,10,64,128,8752.6,11.428741
0,1,1,1,0,2,0,1,10,64,128,9339.4,11.690036
0,1,1,1,0,3,0,1,10,64,128,9850.6,12.073259
0,1,1,1,0,4,0,1,10,64,128,10506.2,12.063871
0,1,1,1,0,1,0,2,10,64,128,8681.2,10.947503
0,1,1,1,0,2,0,2,10,64,128,9164.6,11.555302
0,1,1,1,0,3,0,2,10,64,128,9759,11.691053
0,1,1,1,0,4,0,2,10,64,128,10411.2,12.431981
0,1,1,1,0,1,0,3,10,64,128,8537.4,10.803595
0,1,1,1,0,2,0,3,10,64,128,9052.6,11.262069
0,1,1,1,0,3,0,3,10,64,128,9502.2,11.306175
0,1,1,1,0,4,0,3,10,64,128,10082.8,12.261379
0,1,1,1,0,1,0,4,10,64,128,8478.2,11.005
0,1,1,1,0,2,0,4,10,64,128,8998.6,11.019586
0,1,1,1,0,3,0,4,10,64,128,9451.8,11.84053
0,1,1,1,0,4,0,4,10,64,128,9991.4,11.79669
0,1,1,1,0,1,0,1,16,64,128,8699.2,10.591785
0,1,1,1,0,2,0,1,16,64,128,9244.6,11.602069
0,1,1,1,0,3,0,1,16,64,128,9870.8,11.664
0,1,1,1,0,4,0,1,16,64,128,10425.4,12.710876
0,1,1,1,0,1,0,2,16,64,128,8648.6,11.397467
0,1,1,1,0,2,0,2,16,64,128,9164.4,11.219311
0,1,1,1,0,3,0,2,16,64,128,9766.6,12.245333
0,1,1,1,0,4,0,2,16,64,128,10335.4,12.155684
0,1,1,1,0,1,0,3,16,64,128,8484.4,10.500633
0,1,1,1,0,2,0,3,16,64,128,8989.8,11.28577
0,1,1,1,0,3,0,3,16,64,128,9506.4,11.567903
0,1,1,1,0,4,0,3,16,64,128,9977,12.276286
0,1,1,1,0,1,0,4,16,64,128,8383.4,10.350893
0,1,1,1,0,2,0,4,16,64,128,8941,11.063641
0,1,1,1,0,3,0,4,16,64,128,9379,12.167857
0,1,1,1,0,4,0,4,16,64,128,9874.8,12.098741
0,1,1,1,0,1,0,1,20,64,128,8776.8,11.422222
0,1,1,1,0,2,0,1,20,64,128,9289,11.097608
0,1,1,1,0,3,0,1,20,64,128,9842.4,12.088889
0,1,1,1,0,4,0,1,20,64,128,10520.4,12.35477
0,1,1,1,0,1,0,2,20,64,128,8641.8,10.781171
0,1,1,1,0,2,0,2,20,64,128,9160.2,11.503728
0,1,1,1,0,3,0,2,20,64,128,9803.6,11.827333
0,1,1,1,0,4,0,2,20,64,128,10362.8,12.233894
0,1,1,1,0,1,0,3,20,64,128,8546.8,10.426452
0,1,1,1,0,2,0,3,20,64,128,9052.6,11.35931
0,1,1,1,0,3,0,3,20,64,128,9488,11.629124
0,1,1,1,0,4,0,3,20,64,128,10085,12.25931
0,1,1,1,0,1,0,4,20,64,128,8480,10.730807
0,1,1,1,0,2,0,4,20,64,128,8953,11.04559
0,1,1,1,0,3,0,4,20,64,128,9466.8,11.72371
0,1,1,1,0,4,0,4,20,64,128,9921.6,11.926963
0,1,1,1,0,1,0,1,32,64,128,8769,10.852148
0,1,1,1,0,2,0,1,32,64,128,9246.4,11.548276
0,1,1,1,0,3,0,1,32,64,128,9863.6,11.573333
0,1,1,1,0,4,0,1,32,64,128,10459.4,12.503226
0,1,1,1,0,1,0,2,32,64,128,8604.4,11.149773
0,1,1,1,0,2,0,2,32,64,128,9121.2,11.140948
0,1,1,1,0,3,0,2,32,64,128,9722,12.309319
0,1,1,1,0,4,0,2,32,64,128,10282.4,12.121046
0,1,1,1,0,1,0,3,32,64,128,8492.2,10.372399
0,1,1,1,0,2,0,3,32,64,128,8996.4,11.375954
0,1,1,1,0,3,0,3,32,64,128,9520.8,11.406106
0,1,1,1,0,4,0,3,32,64,128,10006.2,12.086046
0,1,1,1,0,1,0,4,32,64,128,8352,11.003867
0,1,1,1,0,2,0,4,32,64,128,8873.4,10.822667
0,1,1,1,0,3,0,4,32,64,128,9352.4,11.93
0,1,1,1,0,4,0,4,32,64,128,9883.4,12.062511
0,1,1,1,0,1,0,1,64,64,128,8709,11.115718
0,1,1,1,0,2,0,1,64,64,128,9261.8,11.670714
0,1,1,1,0,3,0,1,64,64,128,9801.4,11.702667
0,1,1,1,0,4,0,1,64,64,128,10499.6,12.42159
0,1,1,1,0,1,0,2,64,64,128,8624,11.330323
0,1,1,1,0,2,0,2,64,64,128,9090.2,11.127586
0,1,1,1,0,3,0,2,64,64,128,9729.8,12.541482
0,1,1,1,0,4,0,2,64,64,128,10299.4,12.404458
0,1,1,1,0,1,0,3,64,64,128,8474.8,10.662465
0,1,1,1,0,2,0,3,64,64,128,8977,11.703231
0,1,1,1,0,3,0,3,64,64,128,9515.4,11.619493
0,1,1,1,0,4,0,3,64,64,128,10012.4,12.382598
0,1,1,1,0,1,0,4,64,64,128,8413,11.137143
0,1,1,1,0,2,0,4,64,64,128,8909.4,10.785333
0,1,1,1,0,3,0,4,64,64,128,9406,12.056429
0,1,1,1,0,4,0,4,64,64,128,9883.2,11.72
0,1,1,1,0,1,0,1,128,64,128,8601.8,10.639259
0,1,1,1,0,2,0,1,128,64,128,9195,10.98625
0,1,1,1,0,3,0,1,128,64,128,9778.2,11.952222
0,1,1,1,0,4,0,1,128,64,128,10351.8,12.25157
0,1,1,1,0,1,0,2,128,64,128,8649.4,11.041434
0,1,1,1,0,2,0,2,128,64,128,9146,11.275862
0,1,1,1,0,3,0,2,128,64,128,9738,12.178815
0,1,1,1,0,4,0,2,128,64,128,10340,12.406098
0,1,1,1,0,1,0,3,128,64,128,8394.6,10.953571
0,1,1,1,0,2,0,3,128,64,128,8865.2,10.90963
0,1,1,1,0,3,0,3,128,64,128,9372.6,11.648393
0,1,1,1,0,4,0,3,128,64,128,9880.2,11.907704
0,1,1,1,0,1,0,4,128,64,128,8430,10.410259
0,1,1,1,0,2,0,4,128,64,128,8877.8,11.030667
0,1,1,1,0,3,0,4,128,64,128,9414.8,11.999332
0,1,1,1,0,4,0,4,128,64,128,9870.8,12.042741
0,1,1,1,0,1,0,1,0,128,128,7987.8,10.172598
0,1,1,1,0,2,0,1,0,128,128,8508.4,10.652627
0,1,1,1,0,3,0,1,0,128,128,9075.2,10.950864
0,1,1,1,0,4,0,1,0,128,128,9710,11.862667
0,1,1,1,0,1,0,2,0,128,128,8013.2,10.273034
0,1,1,1,0,2,0,2,0,128,128,8443.2,10.733635
0,1,1,1,0,3,0,2,0,128,128,9135.8,11.598621
0,1,1,1,0,4,0,2,0,128,128,9687.4,12.020767
0,1,1,1,0,1,0,3,0,128,128,7818.6,10.495128
0,1,1,1,0,2,0,3,0,128,128,8226.2,10.376164
0,1,1,1,0,3,0,3,0,128,128,8766,11.039333
0,1,1,1,0,4,0,3,0,128,128,9290,11.519704
0,1,1,1,0,1,0,4,0,128,128,7851.6,10.109692
0,1,1,1,0,2,0,4,0,128,128,8204.4,10.319526
0,1,1,1,0,3,0,4,0,128,128,8831.2,11.18763
0,1,1,1,0,4,0,4,0,128,128,9291,11.663325
0,1,1,1,0,1,0,1,8,128,128,8752.8,11.057704
0,1,1,1,0,2,0,1,8,128,128,9250.8,10.968836
0,1,1,1,0,3,0,1,8,128,128,9852.6,11.851333
0,1,1,1,0,4,0,1,8,128,128,10456,12.57977
0,1,1,1,0,1,0,2,8,128,128,8623.8,10.798638
0,1,1,1,0,2,0,2,8,128,128,9140.6,11.245517
0,1,1,1,0,3,0,2,8,128,128,9706.2,11.927087
0,1,1,1,0,4,0,2,8,128,128,10332.6,12.394113
0,1,1,1,0,1,0,3,8,128,128,8510,11.021818
0,1,1,1,0,2,0,3,8,128,128,9014,10.899724
0,1,1,1,0,3,0,3,8,128,128,9493.2,11.942143
0,1,1,1,0,4,0,3,8,128,128,9960,11.910873
0,1,1,1,0,1,0,4,8,128,128,8407.6,10.289191
0,1,1,1,0,2,0,4,8,128,128,8894.4,11.004
0,1,1,1,0,3,0,4,8,128,128,9380,11.2825
0,1,1,1,0,4,0,4,8,128,128,9919.8,11.716667
0,1,1,1,0,1,0,1,10,128,128,8793,10.734
0,1,1,1,0,2,0,1,10,128,128,9378.8,12.002857
0,1,1,1,0,3,0,1,10,128,128,9870.4,11.606
0,1,1,1,0,4,0,1,10,128,128,10524.2,12.853825
0,1,1,1,0,1,0,2,10,128,128,8661,11.312497
0,1,1,1,0,2,0,2,10,128,128,9194.4,11.054935
0,1,1,1,0,3,0,2,10,128,128,9747.6,12.238963
0,1,1,1,0,4,0,2,10,128,128,10395.6,12.517788
0,1,1,1,0,1,0,3,10,128,128,8539.4,10.800899
0,1,1,1,0,2,0,3,10,128,128,9128.8,11.629655
0,1,1,1,0,3,0,3,10,128,128,9563.8,11.459055
0,1,1,1,0,4,0,3,10,128,128,10114.4,11.98931
0,1,1,1,0,1,0,4,10,128,128,8498.8,10.461544
0,1,1,1,0,2,0,4,10,128,128,8991.4,11.065701
0,1,1,1,0,3,0,4,10,128,128,9482.2,12.044078
0,1,1,1,0,4,0,4,10,128,128,9972.8,11.987287
0,1,1,1,0,1,0,1,16,128,128,8724,10.846753
0,1,1,1,0,2,0,1,16,128,128,9248,11.455237
0,1,1,1,0,3,0,1,16,128,128,9802.2,11.906667
0,1,1,1,0,4,0,1,16,128,128,10426,12.188203
0,1,1,1,0,1,0,2,16,128,128,8612,10.300645
0,1,1,1,0,2,0,2,16,128,128,9156.6,11.14597
0,1,1,1,0,3,0,2,16,128,128,9740.8,12.36563
0,1,1,1,0,4,0,2,16,128,128,10362,12.545837
0,1,1,1,0,1,0,3,16,128,128,8478.2,11.035968
0,1,1,1,0,2,0,3,16,128,128,8982.2,11.033081
0,1,1,1,0,3,0,3,16,128,128,9464.6,11.839101
0,1,1,1,0,4,0,3,16,128,128,9993.4,11.942736
0,1,1,1,0,1,0,4,16,128,128,8427.2,10.370654
0,1,1,1,0,2,0,4,16,128,128,8897.2,10.947333
0,1,1,1,0,3,0,4,16,128,128,9384.4,11.184058
0,1,1,1,0,4,0,4,16,128,128,9912.2,11.98
0,1,1,1,0,1,0,1,20,128,128,8816.4,10.832
