N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
100,squared_error,2,10.0,9,0.0,120.0,-12.5
30,squared_error,19,8.5,14,0.0,122.89,-13.57
200,absolute_error,4,9.75,7,0.0,100.5,-0.49
120,absolute_error,11,8.75,16,83.33333333,0.0,0.0
90,poisson,11,5.0,3,0.0,119.26,-12.21
200,poisson,1,7.75,20,0.0,120.33,-12.63
100,squared_error,1,0.5,11,0.0,122.4,-13.4
70,poisson,16,7.75,10,0.0,120.57,-12.72
10,poisson,9,1.5,16,0.0,118.67,-11.97
80,absolute_error,11,5.25,5,0.0,101.25,-1.2
100,poisson,18,1.5,10,0.0,120.4,-12.66
160,squared_error,7,0.0,12,0.0,120.71,-12.77
100,poisson,11,9.25,16,0.0,122.0,-13.25
180,absolute_error,13,9.25,7,0.0,100.56,-0.55
50,poisson,17,5.0,2,0.0,117.6,-11.52
80,absolute_error,8,9.75,13,83.33333333,0.0,0.0
190,squared_error,12,4.25,19,0.0,119.58,-12.33
200,squared_error,7,6.0,12,0.0,120.9,-12.85
130,poisson,1,8.25,5,0.0,119.64,-12.36
10,absolute_error,8,4.5,5,83.33333333,0.0,0.0
150,absolute_error,14,9.75,9,83.33333333,0.0,0.0
120,squared_error,18,7.25,16,0.0,120.28,-12.61
200,absolute_error,15,2.25,2,83.33333333,0.0,0.0
50,absolute_error,17,5.25,17,83.33333333,0.0,0.0
110,squared_error,18,2.5,1,0.0,118.42,-11.87
180,absolute_error,9,8.75,9,83.33333333,0.0,0.0
140,squared_error,2,6.5,13,0.0,120.62,-12.74
30,squared_error,5,0.5,7,0.0,118.89,-12.06
150,absolute_error,5,5.25,8,0.0,101.33,-1.28
90,poisson,20,8.0,19,0.0,122.0,-13.25
30,absolute_error,10,4.5,10,83.33333333,0.0,0.0
190,squared_error,10,2.0,3,0.0,119.75,-12.4
140,squared_error,4,2.0,19,0.0,120.48,-12.68
90,squared_error,7,3.25,1,0.0,120.52,-12.7
100,poisson,6,7.25,9,0.0,120.27,-12.6
60,poisson,19,0.0,19,0.0,121.33,-13.01
100,squared_error,13,1.25,12,0.0,121.27,-12.98
80,poisson,18,3.0,18,0.0,119.42,-12.27
110,absolute_error,16,3.25,20,0.0,100.91,-0.88
30,poisson,7,1.25,19,0.0,119.56,-12.32
30,absolute_error,13,8.75,10,83.33333333,0.0,0.0
70,squared_error,8,2.25,6,0.0,120.48,-12.68
100,poisson,6,1.75,2,0.0,120.0,-12.5
60,absolute_error,2,0.75,3,83.33333333,0.0,0.0
180,poisson,13,6.75,5,0.0,119.33,-12.24
130,absolute_error,2,6.5,15,83.33333333,0.0,0.0
120,absolute_error,12,2.75,15,83.33333333,0.0,0.0
190,absolute_error,11,9.5,8,0.0,100.53,-0.52
50,squared_error,19,4.75,18,0.0,118.67,-11.97
190,poisson,10,3.75,13,0.0,120.6,-12.73
100,squared_error,13,10.0,18,0.0,119.33,-12.24
80,squared_error,4,8.25,20,0.0,120.08,-12.53
190,squared_error,3,1.25,17,0.0,119.65,-12.36
30,squared_error,7,6.0,15,0.0,120.44,-12.67
120,poisson,9,1.5,8,0.0,119.94,-12.48
150,squared_error,10,1.25,6,0.0,120.58,-12.72
40,poisson,17,6.0,20,0.0,118.17,-11.76
10,squared_error,1,3.5,4,0.0,122.67,-13.49
170,poisson,19,6.0,8,0.0,120.51,-12.7
200,poisson,1,1.25,15,0.0,120.3,-12.62
130,squared_error,2,8.75,4,0.0,119.64,-12.36
30,poisson,7,4.75,15,0.0,120.67,-12.76
70,poisson,18,8.5,1,0.0,118.95,-12.08
80,squared_error,18,6.75,13,0.0,118.0,-11.69
90,absolute_error,14,6.0,12,0.0,101.11,-1.08
180,absolute_error,6,5.25,19,83.33333333,0.0,0.0
130,absolute_error,15,3.75,20,0.0,100.77,-0.75
180,absolute_error,12,6.0,19,0.0,100.56,-0.55
80,poisson,18,8.5,3,0.0,120.08,-12.53
80,poisson,10,4.25,15,0.0,117.92,-11.65
20,absolute_error,19,4.75,17,83.33333333,0.0,0.0
170,poisson,1,10.0,18,0.0,118.39,-11.85
90,poisson,14,1.25,8,0.0,120.96,-12.87
160,squared_error,16,10.0,11,0.0,121.0,-12.88
100,poisson,4,6.0,11,0.0,120.4,-12.66
20,poisson,10,4.0,11,0.0,122.33,-13.37
110,squared_error,8,6.0,3,0.0,120.24,-12.59
100,poisson,9,0.75,7,0.0,117.4,-11.43
10,absolute_error,12,2.5,10,83.33333333,0.0,0.0
50,poisson,4,9.0,14,0.0,122.13,-13.3
10,squared_error,7,6.5,9,0.0,122.0,-13.25
20,absolute_error,6,4.5,7,83.33333333,0.0,0.0
50,absolute_error,12,9.5,19,83.33333333,0.0,0.0
200,absolute_error,3,1.75,6,0.0,100.5,-0.49
110,squared_error,3,1.25,8,0.0,120.67,-12.76
80,squared_error,12,6.75,11,0.0,119.08,-12.14
10,squared_error,5,1.75,4,0.0,125.33,-14.39
200,squared_error,12,8.0,13,0.0,119.8,-12.42
10,poisson,5,7.75,8,0.0,120.67,-12.76
40,poisson,16,1.75,10,0.0,117.33,-11.4
180,absolute_error,16,8.25,18,0.0,101.11,-1.08
150,poisson,13,7.75,15,0.0,120.27,-12.6
90,poisson,2,2.25,19,0.0,120.0,-12.5
70,absolute_error,5,8.0,17,83.33333333,0.0,0.0
200,squared_error,8,1.75,11,0.0,121.63,-13.12
200,poisson,20,7.75,11,0.0,120.07,-12.53
90,poisson,17,9.75,2,0.0,120.59,-12.73
130,absolute_error,19,5.0,8,0.0,100.77,-0.75
130,absolute_error,10,0.75,11,83.33333333,0.0,0.0
60,absolute_error,18,1.0,8,0.0,101.67,-1.59
180,poisson,16,7.5,19,0.0,120.63,-12.74
190,poisson,18,5.5,1,0.0,118.46,-11.88
70,absolute_error,4,1.25,20,83.33333333,0.0,0.0
70,poisson,17,1.25,20,0.0,120.1,-12.54
130,squared_error,7,8.75,19,0.0,120.26,-12.6
60,absolute_error,1,4.5,3,83.33333333,0.0,0.0
50,squared_error,18,1.5,20,0.0,120.93,-12.86
50,squared_error,13,1.75,9,0.0,120.53,-12.71
90,squared_error,18,6.0,12,0.0,119.93,-12.47
200,absolute_error,14,8.0,2,83.33333333,0.0,0.0
60,absolute_error,14,5.0,15,83.33333333,0.0,0.0
90,absolute_error,20,5.75,9,0.0,101.11,-1.08
120,poisson,20,5.5,19,0.0,120.56,-12.71
170,poisson,4,1.0,10,0.0,120.47,-12.68
80,squared_error,20,0.5,4,0.0,120.67,-12.76
130,poisson,19,0.75,16,0.0,118.46,-11.88
10,poisson,8,5.5,16,0.0,120.67,-12.76
30,squared_error,13,0.75,13,0.0,122.22,-13.33
70,poisson,3,0.25,9,0.0,120.38,-12.65
40,poisson,17,3.25,9,0.0,118.83,-12.03
140,squared_error,17,5.75,2,0.0,118.9,-12.06
200,absolute_error,11,7.75,6,83.33333333,0.0,0.0
90,absolute_error,9,4.25,19,83.33333333,0.0,0.0
190,absolute_error,6,4.5,4,0.0,100.53,-0.52
150,squared_error,4,1.0,12,0.0,118.62,-11.95
110,squared_error,8,7.5,13,0.0,120.18,-12.57
10,poisson,18,5.75,8,0.0,113.33,-9.52
90,squared_error,6,1.5,17,0.0,120.37,-12.64
80,poisson,19,7.5,6,0.0,120.25,-12.6
150,poisson,18,2.5,16,0.0,118.67,-11.97
190,squared_error,7,4.75,5,0.0,119.93,-12.47
130,poisson,2,7.5,10,0.0,120.56,-12.72
130,squared_error,13,1.5,1,0.0,119.64,-12.36
110,poisson,9,9.5,18,0.0,119.94,-12.48
120,absolute_error,15,2.25,7,83.33333333,0.0,0.0
110,absolute_error,2,2.75,17,83.33333333,0.0,0.0
30,poisson,15,0.25,8,0.0,118.0,-11.69
80,squared_error,5,0.5,6,0.0,119.08,-12.14
10,squared_error,19,1.5,19,0.0,116.0,-10.81
170,squared_error,4,5.5,9,0.0,120.94,-12.86
100,poisson,5,8.5,12,0.0,121.47,-13.06
140,absolute_error,3,3.5,2,83.33333333,0.0,0.0
60,absolute_error,9,6.75,1,83.33333333,0.0,0.0
150,absolute_error,3,4.25,10,0.0,100.67,-0.65
120,absolute_error,16,10.0,13,0.0,100.83,-0.81
90,poisson,7,6.75,10,0.0,122.15,-13.31
70,absolute_error,2,7.25,4,0.0,101.43,-1.37
90,squared_error,2,7.0,8,0.0,119.19,-12.18
130,poisson,9,7.25,18,0.0,120.41,-12.66
90,poisson,15,1.25,2,0.0,117.63,-11.53
140,poisson,3,3.5,10,0.0,119.52,-12.31
50,poisson,1,2.75,19,0.0,117.6,-11.52
20,poisson,16,0.75,20,0.0,124.33,-14.07
200,absolute_error,17,5.25,16,83.33333333,0.0,0.0
190,squared_error,17,5.75,2,0.0,120.53,-12.7
130,poisson,14,5.5,9,0.0,119.28,-12.22
90,poisson,11,8.75,9,0.0,120.22,-12.59
80,squared_error,20,4.5,11,0.0,120.33,-12.63
110,poisson,15,6.25,18,0.0,121.15,-12.94
20,squared_error,20,8.0,17,0.0,122.0,-13.25
20,absolute_error,8,8.5,4,83.33333333,0.0,0.0
120,poisson,1,1.0,3,0.0,120.11,-12.54
140,absolute_error,4,3.0,4,83.33333333,0.0,0.0
110,absolute_error,14,7.0,3,0.0,100.91,-0.88
40,squared_error,7,0.5,1,0.0,120.0,-12.5
120,absolute_error,17,7.25,15,0.0,100.83,-0.81
150,absolute_error,3,2.0,8,83.33333333,0.0,0.0
10,squared_error,18,4.0,11,0.0,114.0,-9.86
110,poisson,20,10.0,20,0.0,120.06,-12.52
70,squared_error,9,8.5,3,0.0,120.57,-12.72
90,poisson,15,5.75,19,0.0,121.04,-12.9
80,absolute_error,13,0.5,6,83.33333333,0.0,0.0
80,squared_error,11,7.0,5,0.0,120.25,-12.6
170,poisson,13,7.25,16,0.0,120.55,-12.71
200,absolute_error,14,8.0,17,0.0,100.5,-0.49
40,squared_error,7,4.25,8,0.0,120.17,-12.56
150,absolute_error,13,6.0,19,83.33333333,0.0,0.0
100,poisson,16,7.25,7,0.0,121.0,-12.88
140,absolute_error,6,8.25,5,0.0,100.71,-0.7
60,poisson,14,9.25,2,0.0,121.67,-13.13
190,poisson,18,5.75,8,0.0,120.91,-12.85
100,absolute_error,14,6.0,17,0.0,101.0,-0.97
100,squared_error,6,7.25,7,0.0,121.87,-13.2
110,absolute_error,9,1.25,3,83.33333333,0.0,0.0
120,squared_error,14,8.75,6,0.0,121.06,-12.9
10,squared_error,4,7.25,9,0.0,121.33,-13.01
120,absolute_error,15,0.25,9,83.33333333,0.0,0.0
120,squared_error,8,6.25,18,0.0,120.06,-12.52
200,absolute_error,19,2.5,18,0.0,100.5,-0.49
40,poisson,12,0.0,16,0.0,119.83,-12.43
180,absolute_error,10,4.5,2,83.33333333,0.0,0.0
150,absolute_error,15,2.5,18,0.0,100.67,-0.65
200,absolute_error,1,4.0,19,83.33333333,0.0,0.0
10,absolute_error,20,4.0,19,83.33333333,0.0,0.0
30,absolute_error,20,2.5,2,83.33333333,0.0,0.0
60,poisson,7,4.5,8,0.0,119.33,-12.24
30,absolute_error,10,6.75,2,83.33333333,0.0,0.0
170,poisson,20,8.0,13,0.0,120.55,-12.71
50,poisson,10,1.5,20,0.0,119.2,-12.18
170,absolute_error,9,8.75,6,0.0,100.59,-0.58
90,squared_error,9,0.75,4,0.0,120.81,-12.81
110,squared_error,4,1.0,5,0.0,119.94,-12.48
190,absolute_error,16,3.0,17,83.33333333,0.0,0.0
120,poisson,4,9.75,6,0.0,118.0,-11.69
160,squared_error,9,9.0,13,0.0,119.67,-12.37
10,squared_error,3,9.5,15,0.0,116.0,-10.81
110,absolute_error,6,9.25,1,0.0,101.82,-1.72
140,poisson,2,2.75,19,0.0,120.1,-12.54
200,absolute_error,13,9.25,10,0.0,100.5,-0.49
140,squared_error,5,9.5,2,0.0,120.48,-12.68
60,squared_error,2,3.25,18,0.0,121.56,-13.09
200,squared_error,19,2.75,7,0.0,119.03,-12.12
200,poisson,3,9.5,4,0.0,118.9,-12.06
180,squared_error,14,4.5,18,0.0,119.7,-12.38
200,poisson,9,5.25,17,0.0,120.6,-12.73
140,absolute_error,2,7.25,6,0.0,100.71,-0.7
180,poisson,18,3.75,7,0.0,119.56,-12.32
180,poisson,2,4.75,5,0.0,119.81,-12.43
10,poisson,14,1.75,4,0.0,124.67,-14.18
60,absolute_error,13,6.0,12,83.33333333,0.0,0.0
120,absolute_error,1,3.75,10,0.0,102.5,-2.33
110,squared_error,15,2.5,16,0.0,119.64,-12.36
110,squared_error,17,1.25,3,0.0,120.0,-12.5
50,squared_error,12,3.5,17,0.0,122.27,-13.35
100,absolute_error,17,0.0,9,0.0,101.0,-0.97
120,poisson,11,7.25,3,0.0,120.5,-12.69
150,poisson,14,5.75,9,0.0,121.24,-12.98
80,poisson,10,6.25,13,0.0,119.83,-12.43
100,absolute_error,7,1.5,15,83.33333333,0.0,0.0
70,squared_error,9,2.5,9,0.0,120.29,-12.61
150,squared_error,8,8.75,6,0.0,119.47,-12.29
50,squared_error,5,2.5,4,0.0,120.93,-12.86
190,poisson,13,8.0,14,0.0,119.82,-12.43
130,poisson,9,5.75,19,0.0,119.49,-12.3
30,poisson,20,4.0,10,0.0,120.89,-12.84
60,absolute_error,15,0.25,18,0.0,101.67,-1.59
60,poisson,13,4.25,16,0.0,119.89,-12.46
110,poisson,1,8.5,4,0.0,119.88,-12.45
60,poisson,18,0.5,19,0.0,121.11,-12.93
160,poisson,8,6.25,11,0.0,120.33,-12.63
70,poisson,5,8.25,6,0.0,118.86,-12.04
60,absolute_error,2,0.5,9,83.33333333,0.0,0.0
150,poisson,10,4.25,13,0.0,119.87,-12.45
40,poisson,3,1.0,10,0.0,120.83,-12.82
40,absolute_error,2,5.5,6,83.33333333,0.0,0.0
80,squared_error,17,5.25,12,0.0,120.25,-12.6
30,squared_error,2,6.25,5,0.0,119.56,-12.32
150,poisson,2,8.25,14,0.0,120.44,-12.67
110,squared_error,15,2.25,20,0.0,119.52,-12.31
120,poisson,1,9.75,3,0.0,119.67,-12.37
80,absolute_error,1,9.75,10,83.33333333,0.0,0.0
20,absolute_error,19,6.5,16,83.33333333,0.0,0.0
40,squared_error,12,0.25,14,0.0,120.83,-12.82
120,absolute_error,9,7.0,19,83.33333333,0.0,0.0
190,poisson,10,4.25,18,0.0,120.35,-12.64
140,poisson,13,2.0,2,0.0,118.81,-12.02
60,absolute_error,13,7.75,3,83.33333333,0.0,0.0
120,absolute_error,11,6.5,1,0.0,100.83,-0.81
70,squared_error,13,4.5,18,0.0,120.95,-12.87
50,poisson,20,7.75,1,0.0,120.0,-12.5
10,squared_error,18,6.0,15,0.0,122.67,-13.49
110,absolute_error,4,6.5,18,83.33333333,0.0,0.0
120,squared_error,11,9.75,15,0.0,122.33,-13.37
110,poisson,2,8.75,9,0.0,118.06,-11.71
110,squared_error,13,3.5,20,0.0,120.3,-12.62
100,squared_error,4,3.75,16,0.0,121.47,-13.06
80,squared_error,18,1.25,3,0.0,118.08,-11.72
10,absolute_error,10,7.0,2,83.33333333,0.0,0.0
110,absolute_error,17,8.25,19,0.0,100.91,-0.88
40,poisson,16,6.75,10,0.0,118.83,-12.03
60,poisson,3,9.0,18,0.0,117.56,-11.5
100,absolute_error,18,2.75,6,0.0,101.0,-0.97
80,poisson,9,5.5,2,0.0,118.67,-11.97
190,absolute_error,13,8.25,20,0.0,101.05,-1.02
140,poisson,20,2.0,2,0.0,120.71,-12.78
60,poisson,5,8.25,11,0.0,120.56,-12.71
20,poisson,1,7.5,7,0.0,121.33,-13.01
40,absolute_error,20,8.5,6,83.33333333,0.0,0.0
70,poisson,16,1.5,18,0.0,120.95,-12.87
60,absolute_error,18,7.75,2,83.33333333,0.0,0.0
130,squared_error,20,3.75,4,0.0,119.95,-12.48
190,squared_error,13,2.75,1,0.0,120.32,-12.62
110,squared_error,13,5.25,2,0.0,120.91,-12.85
150,poisson,15,2.75,20,0.0,119.78,-12.41
150,squared_error,1,0.0,5,16.66666667,137.33,-10.57
120,poisson,1,0.25,9,0.0,120.11,-12.54
190,squared_error,11,4.75,8,0.0,120.18,-12.57
110,absolute_error,7,8.0,8,83.33333333,0.0,0.0
160,poisson,9,0.25,4,0.0,121.17,-12.95
120,squared_error,6,7.25,13,0.0,120.89,-12.84
50,squared_error,5,2.0,15,0.0,116.67,-11.11
200,poisson,14,0.5,18,0.0,120.23,-12.59
10,absolute_error,11,9.5,6,83.33333333,0.0,0.0
70,absolute_error,1,0.5,14,83.33333333,0.0,0.0
180,poisson,7,4.0,17,0.0,121.04,-12.9
40,squared_error,5,1.25,2,0.0,121.5,-13.07
140,absolute_error,19,5.75,1,83.33333333,0.0,0.0
70,poisson,3,4.75,10,0.0,119.52,-12.31
130,squared_error,18,3.0,7,0.0,120.62,-12.74
160,poisson,20,1.0,11,0.0,121.62,-13.12
10,poisson,8,2.0,5,0.0,120.0,-12.5
170,absolute_error,2,1.0,1,0.0,100.59,-0.58
60,squared_error,10,8.25,10,0.0,121.33,-13.01
50,squared_error,7,7.75,6,0.0,121.6,-13.11
170,absolute_error,5,6.75,19,83.33333333,0.0,0.0
50,poisson,17,5.25,15,0.0,116.53,-11.05
110,absolute_error,12,6.75,11,0.0,100.91,-0.88
150,poisson,19,6.0,11,0.0,118.62,-11.95
140,poisson,2,0.25,1,0.0,119.86,-12.44
100,absolute_error,10,3.25,9,0.0,101.0,-0.97
170,absolute_error,11,3.0,19,83.33333333,0.0,0.0
80,absolute_error,12,2.5,10,83.33333333,0.0,0.0
50,poisson,17,1.0,20,0.0,119.6,-12.34
120,absolute_error,6,4.75,5,83.33333333,0.0,0.0
190,absolute_error,9,0.25,12,0.0,100.53,-0.52
100,absolute_error,12,1.5,16,0.0,103.0,-2.75
80,poisson,2,1.75,6,0.0,120.25,-12.6
150,absolute_error,11,5.25,18,83.33333333,0.0,0.0
190,squared_error,11,3.0,16,0.0,120.95,-12.86
90,squared_error,12,9.5,9,0.0,119.33,-12.24
150,poisson,11,2.25,4,0.0,119.33,-12.24
80,squared_error,15,9.75,4,0.0,118.25,-11.79
80,poisson,17,2.75,4,0.0,120.0,-12.5
20,absolute_error,9,8.0,7,83.33333333,0.0,0.0
160,squared_error,2,6.25,19,0.0,119.21,-12.19
50,squared_error,9,5.0,18,0.0,117.87,-11.63
160,absolute_error,15,4.5,1,0.0,100.63,-0.61
20,poisson,13,9.5,12,0.0,122.0,-13.25
60,absolute_error,5,1.0,17,83.33333333,0.0,0.0
40,absolute_error,19,5.0,6,83.33333333,0.0,0.0
70,squared_error,8,2.25,10,0.0,119.52,-12.31
170,squared_error,1,1.75,9,0.0,119.53,-12.31
130,poisson,16,2.75,5,0.0,119.59,-12.34
190,poisson,13,5.75,16,0.0,120.07,-12.53
130,squared_error,16,7.25,3,0.0,120.72,-12.78
70,absolute_error,14,4.5,16,83.33333333,0.0,0.0
70,poisson,19,10.0,12,0.0,118.57,-11.93
80,squared_error,4,8.5,14,0.0,119.92,-12.47
30,absolute_error,6,5.5,12,83.33333333,0.0,0.0
90,poisson,5,6.5,13,0.0,119.11,-12.15
70,squared_error,9,7.5,1,0.0,120.67,-12.76
100,absolute_error,4,0.0,10,0.0,109.25,-7.01
60,absolute_error,9,1.75,10,83.33333333,0.0,0.0
80,absolute_error,5,10.0,12,83.33333333,0.0,0.0
30,poisson,6,8.0,9,0.0,115.56,-10.61
200,poisson,9,7.25,10,0.0,119.37,-12.25
10,squared_error,5,9.5,7,0.0,120.0,-12.5
50,squared_error,17,8.5,9,0.0,120.8,-12.81
10,absolute_error,12,1.25,18,0.0,110.0,-7.69
140,poisson,16,5.0,6,0.0,121.43,-13.04
140,absolute_error,11,0.5,6,0.0,100.71,-0.7
160,absolute_error,19,5.25,7,83.33333333,0.0,0.0
120,absolute_error,19,2.25,4,83.33333333,0.0,0.0
120,absolute_error,9,3.0,5,0.0,101.67,-1.59
200,squared_error,12,2.0,20,0.0,119.77,-12.41
70,absolute_error,1,9.75,14,83.33333333,0.0,0.0
130,squared_error,3,1.75,20,0.0,121.18,-12.95
180,poisson,7,0.5,2,0.0,120.26,-12.6
100,absolute_error,7,3.75,5,83.33333333,0.0,0.0
80,absolute_error,18,9.75,16,83.33333333,0.0,0.0
30,squared_error,7,4.75,9,0.0,117.78,-11.59
170,poisson,5,3.5,2,0.0,120.86,-12.83
150,squared_error,7,1.5,7,0.0,119.64,-12.36
170,poisson,7,8.5,2,0.0,120.31,-12.62
80,poisson,18,8.25,8,0.0,121.92,-13.22
30,absolute_error,1,1.5,8,83.33333333,0.0,0.0
130,absolute_error,11,5.75,15,83.33333333,0.0,0.0
90,poisson,1,6.25,4,0.0,119.33,-12.24
120,squared_error,2,1.0,4,0.0,118.06,-11.71
40,squared_error,2,8.0,18,0.0,118.17,-11.76
60,absolute_error,19,10.0,16,83.33333333,0.0,0.0
150,poisson,13,6.5,1,0.0,119.2,-12.18
20,poisson,4,3.75,7,0.0,118.0,-11.69
50,absolute_error,6,1.75,13,83.33333333,0.0,0.0
90,poisson,15,3.75,19,0.0,118.81,-12.03
170,absolute_error,14,9.5,18,0.0,100.59,-0.58
50,absolute_error,20,1.75,12,83.33333333,0.0,0.0
180,absolute_error,18,0.0,9,0.0,100.56,-0.55
180,squared_error,16,9.5,18,0.0,120.93,-12.86
140,squared_error,5,4.75,10,0.0,120.71,-12.78
100,absolute_error,12,5.75,17,83.33333333,0.0,0.0
130,squared_error,13,2.5,5,0.0,120.15,-12.56
10,absolute_error,10,7.0,19,83.33333333,0.0,0.0
60,poisson,11,9.75,20,0.0,120.11,-12.54
80,squared_error,4,1.25,7,0.0,118.83,-12.03
70,absolute_error,11,2.25,5,83.33333333,0.0,0.0
120,poisson,18,1.75,16,0.0,118.94,-12.08
130,squared_error,4,3.75,1,0.0,118.77,-12.01
60,poisson,12,6.75,11,0.0,119.33,-12.24
140,poisson,11,3.0,9,0.0,119.1,-12.14
20,poisson,10,9.5,16,0.0,123.67,-13.84
160,squared_error,4,7.75,20,0.0,120.5,-12.69
70,squared_error,7,7.5,6,0.0,120.0,-12.5
110,poisson,9,2.25,12,0.0,119.39,-12.26
120,absolute_error,7,10.0,16,83.33333333,0.0,0.0
200,poisson,13,0.25,3,0.0,119.0,-12.1
70,poisson,20,0.5,1,0.0,123.43,-13.76
20,absolute_error,15,8.5,8,83.33333333,0.0,0.0
140,absolute_error,3,5.0,8,0.0,101.43,-1.37
100,poisson,6,7.75,17,0.0,119.93,-12.47
130,squared_error,18,9.75,16,0.0,118.92,-12.07
140,absolute_error,12,3.25,2,0.0,101.43,-1.37
80,squared_error,15,4.0,3,0.0,119.17,-12.17
200,squared_error,16,1.5,20,0.0,119.8,-12.42
20,absolute_error,3,1.75,12,83.33333333,0.0,0.0
180,absolute_error,20,1.75,17,83.33333333,0.0,0.0
30,squared_error,16,1.25,5,0.0,122.0,-13.25
60,poisson,10,4.25,10,0.0,117.78,-11.59
110,absolute_error,11,0.5,11,83.33333333,0.0,0.0
180,squared_error,17,8.5,16,0.0,120.26,-12.6
100,squared_error,16,3.5,16,0.0,121.53,-13.08
150,poisson,11,1.0,16,0.0,119.24,-12.2
130,squared_error,4,2.75,14,0.0,120.0,-12.5
40,poisson,11,6.0,2,0.0,118.33,-11.83
180,absolute_error,1,9.0,19,0.0,100.56,-0.55
180,squared_error,3,5.25,4,0.0,118.85,-12.04
120,absolute_error,7,2.5,14,0.0,100.83,-0.81
170,squared_error,9,3.0,2,0.0,119.29,-12.22
60,absolute_error,8,9.5,19,83.33333333,0.0,0.0
160,squared_error,12,0.5,11,0.0,119.17,-12.17
150,squared_error,4,3.75,8,0.0,119.69,-12.38
90,absolute_error,18,1.25,8,0.0,101.11,-1.08
10,squared_error,13,3.75,20,0.0,120.0,-12.5
180,poisson,19,1.0,12,0.0,121.22,-12.97
180,absolute_error,15,6.25,3,83.33333333,0.0,0.0
120,poisson,8,3.0,5,0.0,118.94,-12.08
90,poisson,2,6.5,14,0.0,118.37,-11.84
10,squared_error,18,2.75,18,0.0,121.33,-13.01
170,poisson,6,0.5,7,0.0,119.1,-12.14
20,squared_error,19,6.75,12,0.0,118.0,-11.69
200,squared_error,13,1.25,7,0.0,120.5,-12.69
160,squared_error,5,8.75,14,0.0,119.04,-12.12
100,squared_error,10,8.25,7,0.0,120.6,-12.73
170,squared_error,9,3.75,2,0.0,119.88,-12.45
30,squared_error,16,8.5,10,0.0,120.22,-12.59
50,absolute_error,10,10.0,14,0.0,102.0,-1.89
90,squared_error,12,7.75,8,0.0,120.52,-12.7
20,squared_error,17,2.5,20,0.0,123.33,-13.73
90,squared_error,4,0.75,6,0.0,119.7,-12.38
110,squared_error,1,4.5,18,0.0,119.45,-12.28
90,squared_error,1,9.5,5,0.0,120.67,-12.76
180,poisson,12,7.75,15,0.0,119.96,-12.49
10,poisson,14,6.0,18,0.0,123.33,-13.73
60,squared_error,7,5.0,12,0.0,119.89,-12.46
140,squared_error,4,1.5,6,0.0,120.48,-12.68
80,poisson,17,0.0,1,0.0,120.25,-12.6
30,poisson,9,1.75,18,0.0,117.56,-11.5
180,poisson,16,7.0,2,0.0,121.78,-13.17
150,poisson,12,4.5,17,0.0,120.22,-12.59
80,poisson,2,4.5,5,0.0,119.33,-12.24
90,squared_error,7,1.5,19,0.0,119.78,-12.41
180,poisson,5,2.5,9,0.0,119.3,-12.22
90,poisson,10,0.75,12,0.0,121.41,-13.04
160,squared_error,11,6.75,12,0.0,119.5,-12.3
100,poisson,14,1.0,2,0.0,121.47,-13.06
40,poisson,2,2.25,2,0.0,121.0,-12.88
120,squared_error,17,1.0,12,0.0,120.17,-12.56
10,poisson,7,0.5,15,0.0,116.67,-11.11
140,squared_error,16,4.0,16,0.0,118.0,-11.69
110,poisson,13,3.25,5,0.0,118.48,-11.89
130,absolute_error,16,9.0,6,0.0,100.77,-0.75
80,squared_error,12,8.25,6,0.0,120.08,-12.53
60,absolute_error,17,8.75,7,0.0,101.67,-1.59
150,poisson,9,2.5,3,0.0,119.2,-12.18
40,squared_error,7,3.75,5,0.0,121.83,-13.19
100,poisson,3,4.0,19,0.0,120.2,-12.58
40,absolute_error,13,3.75,10,83.33333333,0.0,0.0
60,squared_error,6,3.25,2,0.0,122.22,-13.33
60,poisson,19,0.0,7,0.0,118.44,-11.87
70,squared_error,12,5.0,20,0.0,121.52,-13.08
30,poisson,20,5.75,20,0.0,120.22,-12.59
130,poisson,7,8.25,10,0.0,120.62,-12.74
110,squared_error,9,9.25,3,0.0,119.94,-12.48
40,poisson,16,7.25,7,0.0,118.17,-11.76
50,squared_error,10,3.75,10,0.0,119.6,-12.34
90,absolute_error,3,10.0,15,83.33333333,0.0,0.0
200,squared_error,6,6.25,8,0.0,120.67,-12.76
150,poisson,19,2.25,5,0.0,120.04,-12.52
100,poisson,5,4.0,19,0.0,121.67,-13.13
50,squared_error,7,6.25,1,0.0,118.67,-11.97
70,absolute_error,5,1.25,6,0.0,101.43,-1.37
10,absolute_error,18,7.25,15,83.33333333,0.0,0.0
90,poisson,12,1.5,9,0.0,120.52,-12.7
190,poisson,13,9.5,15,0.0,120.7,-12.77
160,squared_error,16,4.0,16,0.0,118.92,-12.07
40,squared_error,15,0.5,15,0.0,119.5,-12.3
150,absolute_error,1,5.25,20,83.33333333,0.0,0.0
160,absolute_error,10,9.75,18,83.33333333,0.0,0.0
200,squared_error,7,2.25,12,0.0,119.3,-12.22
120,poisson,18,7.5,4,0.0,118.33,-11.83
150,squared_error,9,2.0,2,0.0,121.07,-12.91
150,absolute_error,8,0.5,16,0.0,100.67,-0.65
180,absolute_error,12,3.75,3,0.0,100.56,-0.55
40,poisson,14,6.75,17,0.0,119.5,-12.3
40,absolute_error,8,4.5,18,83.33333333,0.0,0.0
