N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
20,absolute_error,4,2.0,16,37.5,100.0,0.0
120,poisson,5,6.0,20,25.0,73.98,7.46
40,squared_error,2,8.5,12,25.0,70.07,8.67
140,absolute_error,6,6.25,16,37.5,100.0,0.0
120,poisson,18,10.0,19,25.0,72.35,7.96
80,poisson,9,1.75,12,25.0,74.45,7.31
100,poisson,19,2.25,15,25.0,72.39,7.95
70,poisson,20,5.25,6,0.0,76.41,6.71
110,squared_error,10,0.75,11,25.0,73.54,7.59
10,absolute_error,4,3.0,12,37.5,100.0,0.0
110,poisson,5,9.0,8,0.0,75.48,7.0
120,absolute_error,11,6.25,7,0.0,99.65,0.09
190,poisson,11,7.0,4,25.0,73.8,7.51
190,squared_error,4,3.0,15,25.0,69.89,8.83
130,absolute_error,17,3.0,1,37.5,100.0,0.0
10,absolute_error,8,6.75,19,37.5,100.0,0.0
100,squared_error,13,5.25,19,25.0,72.04,8.06
190,poisson,9,5.25,8,25.0,72.08,8.04
70,absolute_error,11,7.5,2,37.5,100.0,0.0
150,poisson,20,7.75,2,25.0,73.77,7.52
50,poisson,12,4.25,2,25.0,75.0,7.14
200,squared_error,3,9.5,14,25.0,73.2,7.7
50,squared_error,16,5.0,9,25.0,74.91,7.17
200,squared_error,7,5.5,8,25.0,73.2,7.7
70,absolute_error,16,4.0,5,37.5,100.0,0.0
180,poisson,2,5.25,5,25.0,73.81,7.51
150,poisson,7,0.0,11,25.0,71.96,7.7
110,squared_error,6,6.0,4,25.0,71.23,8.31
70,absolute_error,16,8.5,12,37.5,100.0,0.0
20,squared_error,13,3.0,7,0.0,77.41,6.41
120,squared_error,2,2.75,9,25.0,73.07,9.44
50,poisson,20,1.75,1,0.0,77.89,6.26
100,poisson,2,4.75,6,25.0,71.01,8.38
150,squared_error,15,6.5,15,25.0,73.44,7.62
60,poisson,17,10.0,8,0.0,75.26,7.06
40,absolute_error,12,2.75,12,37.5,100.0,0.0
180,poisson,1,2.75,18,25.0,72.02,8.06
60,squared_error,4,1.75,17,12.5,74.42,7.33
110,squared_error,5,2.75,1,25.0,72.36,8.86
200,absolute_error,4,8.75,8,37.5,100.0,0.0
130,absolute_error,12,9.75,3,37.5,100.0,0.0
50,squared_error,1,4.25,12,25.0,69.87,7.68
200,absolute_error,19,2.75,3,37.5,100.0,0.0
120,poisson,3,7.25,19,25.0,73.28,7.67
20,squared_error,12,0.75,13,0.0,78.18,6.18
80,poisson,1,7.5,11,25.0,72.97,7.77
20,absolute_error,2,3.75,13,37.5,100.0,0.0
60,squared_error,10,4.75,19,25.0,68.6,9.14
100,absolute_error,5,4.25,13,37.5,100.0,0.0
130,poisson,11,10.0,2,25.0,72.39,7.95
70,poisson,9,9.75,5,25.0,74.56,7.28
140,poisson,9,8.25,3,25.0,75.0,7.14
60,squared_error,1,4.75,4,0.0,78.55,6.07
40,squared_error,19,7.75,3,25.0,74.78,7.21
200,squared_error,17,3.0,4,25.0,71.69,8.17
120,absolute_error,14,1.0,12,37.5,100.0,0.0
10,poisson,16,9.75,19,0.0,79.61,5.75
200,poisson,8,7.25,9,0.0,75.5,6.99
120,squared_error,4,2.0,20,25.0,70.7,7.91
50,poisson,18,1.5,8,0.0,78.16,6.18
70,poisson,18,3.75,1,25.0,73.06,7.74
10,squared_error,1,8.25,11,25.0,66.89,9.69
20,poisson,3,1.75,11,0.0,75.44,7.01
90,absolute_error,14,8.5,4,0.0,99.54,0.12
80,poisson,7,1.5,4,0.0,76.04,6.82
140,absolute_error,6,9.0,18,0.0,99.7,0.08
20,poisson,17,7.5,3,0.0,75.44,7.01
80,squared_error,19,5.75,1,25.0,73.77,7.52
20,absolute_error,19,7.5,4,37.5,100.0,0.0
200,squared_error,10,9.0,13,25.0,73.77,7.52
170,poisson,18,3.0,4,0.0,75.35,7.04
20,poisson,15,2.25,20,0.0,76.21,6.77
200,poisson,19,10.0,6,25.0,72.05,8.05
20,squared_error,5,2.5,4,25.0,74.89,7.18
190,poisson,4,0.25,19,25.0,72.29,5.05
100,squared_error,15,7.0,14,0.0,75.24,7.07
160,squared_error,8,0.0,3,25.0,71.83,8.1
10,poisson,8,2.25,15,25.0,70.61,8.5
150,poisson,16,9.5,18,25.0,72.15,8.02
110,absolute_error,14,3.75,4,37.5,100.0,0.0
40,absolute_error,6,0.25,16,37.5,100.0,0.0
80,squared_error,10,4.75,4,25.0,73.79,7.51
120,absolute_error,4,2.25,7,37.5,100.0,0.0
80,absolute_error,4,7.25,4,37.5,100.0,0.0
130,squared_error,14,5.25,6,25.0,72.42,7.94
10,poisson,18,3.75,18,25.0,69.08,8.99
90,absolute_error,11,3.25,4,37.5,100.0,0.0
60,poisson,13,0.0,5,0.0,77.41,6.41
110,squared_error,10,1.75,14,25.0,71.31,8.28
200,poisson,20,1.25,1,25.0,73.28,7.67
70,poisson,5,4.75,2,0.0,76.91,6.56
80,squared_error,10,6.5,17,25.0,73.82,7.5
160,squared_error,9,3.0,15,25.0,73.68,7.55
80,absolute_error,16,3.5,11,0.0,99.48,0.14
50,absolute_error,11,7.5,6,37.5,100.0,0.0
140,absolute_error,11,5.5,16,37.5,100.0,0.0
100,absolute_error,1,0.5,20,12.5,100.0,-0.45
170,poisson,13,3.5,7,25.0,75.0,7.14
30,absolute_error,15,3.0,18,37.5,100.0,0.0
170,squared_error,15,1.5,3,25.0,73.13,7.72
150,poisson,3,7.0,2,25.0,74.4,7.33
180,poisson,14,5.25,3,25.0,72.32,7.97
120,poisson,13,9.0,4,25.0,72.13,8.03
60,squared_error,15,4.75,2,25.0,72.7,7.85
80,squared_error,12,6.75,2,25.0,70.42,8.56
190,poisson,3,4.25,8,25.0,73.21,7.69
180,squared_error,18,8.25,4,25.0,74.7,7.24
180,absolute_error,16,6.0,11,0.0,99.77,0.06
50,poisson,2,0.25,20,37.5,72.82,25.54
110,poisson,6,0.75,7,0.0,74.91,6.63
110,squared_error,13,10.0,13,25.0,73.72,7.53
10,absolute_error,13,5.75,4,37.5,100.0,0.0
130,poisson,12,0.25,13,25.0,70.7,8.48
10,poisson,2,2.25,18,0.0,77.41,6.41
80,absolute_error,16,0.75,6,37.5,100.0,0.0
180,poisson,10,6.75,2,25.0,70.96,8.4
160,poisson,20,0.25,10,0.0,76.47,6.7
120,poisson,7,3.0,11,25.0,70.3,8.6
200,absolute_error,18,4.25,1,37.5,100.0,0.0
200,squared_error,7,10.0,13,25.0,72.8,7.82
70,poisson,4,0.25,20,12.5,75.04,5.79
130,poisson,5,3.25,13,25.0,73.75,7.53
110,poisson,11,8.0,20,0.0,75.08,7.12
170,squared_error,19,10.0,5,25.0,73.07,7.74
40,squared_error,2,0.25,20,12.5,72.86,14.34
70,poisson,20,4.0,20,25.0,71.77,8.14
50,squared_error,2,7.25,19,0.0,76.23,6.77
20,squared_error,16,9.25,18,0.0,75.33,7.04
130,poisson,9,1.75,13,25.0,74.66,7.25
190,squared_error,15,8.25,13,25.0,73.57,7.58
100,poisson,18,9.5,11,25.0,73.68,7.55
180,poisson,19,9.25,4,25.0,72.28,7.98
50,poisson,7,4.25,16,0.0,80.04,5.62
60,poisson,11,3.75,19,25.0,74.05,7.43
130,poisson,15,8.5,3,0.0,76.87,6.57
170,poisson,2,6.75,1,25.0,71.4,8.26
130,poisson,14,6.5,3,25.0,73.23,7.69
50,poisson,9,7.5,12,0.0,75.7,6.93
130,squared_error,18,8.5,5,25.0,72.03,8.06
110,absolute_error,8,7.25,2,37.5,100.0,0.0
140,squared_error,8,7.25,13,25.0,72.51,7.91
180,squared_error,13,3.25,16,25.0,74.03,7.44
80,squared_error,4,3.5,1,0.0,76.1,6.81
110,poisson,7,5.0,6,25.0,72.41,7.94
60,absolute_error,10,8.25,17,37.5,100.0,0.0
40,absolute_error,3,3.75,15,37.5,100.0,0.0
160,squared_error,3,0.75,1,25.0,71.58,14.15
20,poisson,5,2.75,15,25.0,74.56,7.28
200,absolute_error,2,5.75,12,0.0,99.79,0.06
70,poisson,16,5.5,3,25.0,73.06,7.74
10,absolute_error,16,1.0,7,37.5,100.0,0.0
190,squared_error,8,6.0,15,25.0,74.47,7.31
60,absolute_error,16,5.25,9,37.5,100.0,0.0
90,absolute_error,12,1.75,10,37.5,100.0,0.0
80,squared_error,13,9.75,11,25.0,73.52,7.6
100,squared_error,18,7.0,14,0.0,75.09,7.12
110,squared_error,2,0.25,5,25.0,75.64,14.11
130,poisson,9,7.5,16,25.0,72.01,8.06
130,absolute_error,10,2.5,1,0.0,99.68,0.09
130,poisson,7,6.75,20,25.0,73.97,7.46
180,squared_error,6,1.25,4,25.0,74.44,6.99
130,absolute_error,11,1.25,9,37.5,100.0,0.0
140,poisson,11,2.5,4,25.0,73.31,7.66
180,absolute_error,10,3.5,10,37.5,100.0,0.0
150,squared_error,9,6.75,10,25.0,72.24,8.0
130,squared_error,10,4.0,10,25.0,73.41,7.63
170,absolute_error,7,3.25,16,37.5,100.0,0.0
80,squared_error,19,2.25,18,0.0,76.1,6.81
70,poisson,8,1.75,16,25.0,73.97,7.46
10,squared_error,4,7.75,12,0.0,85.96,3.89
100,absolute_error,11,1.5,10,37.5,100.0,0.0
180,squared_error,13,3.5,13,25.0,71.6,8.19
200,squared_error,9,0.0,1,25.0,74.36,7.34
100,squared_error,17,8.75,8,0.0,75.2,7.08
180,poisson,11,5.25,18,25.0,72.81,7.82
90,poisson,10,6.25,4,0.0,77.05,6.52
150,squared_error,14,2.5,10,25.0,74.66,7.25
60,absolute_error,9,8.0,13,0.0,99.31,0.19
110,absolute_error,17,8.25,7,0.0,99.62,0.1
50,squared_error,4,0.0,5,25.0,68.93,7.8
40,poisson,2,0.75,11,0.0,80.8,8.85
120,poisson,5,3.25,10,25.0,70.69,8.48
120,squared_error,16,0.25,9,25.0,74.01,7.45
150,poisson,13,4.25,3,0.0,75.86,6.88
80,poisson,14,6.75,4,0.0,75.74,6.92
60,absolute_error,13,9.25,15,37.5,100.0,0.0
10,absolute_error,7,5.25,13,37.5,100.0,0.0
50,absolute_error,3,2.75,1,37.5,100.0,0.0
200,absolute_error,8,8.5,18,37.5,100.0,0.0
170,poisson,18,4.5,17,25.0,73.32,7.66
60,squared_error,6,9.75,13,25.0,73.9,7.48
10,absolute_error,13,0.5,19,37.5,100.0,0.0
200,poisson,8,3.0,8,25.0,73.42,7.63
200,squared_error,9,5.25,8,25.0,72.84,7.81
30,poisson,3,5.25,11,25.0,72.66,7.86
180,squared_error,20,9.25,1,25.0,73.96,7.46
180,poisson,5,5.5,15,25.0,74.45,7.31
60,poisson,3,0.25,6,0.0,77.87,8.13
120,squared_error,20,7.75,8,25.0,74.29,7.36
120,poisson,9,3.5,8,25.0,73.57,7.58
10,squared_error,5,4.0,15,0.0,86.18,3.83
110,absolute_error,6,1.75,9,37.5,100.0,0.0
90,squared_error,2,5.0,10,0.0,76.27,6.76
170,poisson,4,3.5,18,0.0,75.72,6.92
20,poisson,2,6.0,7,25.0,69.52,8.85
180,poisson,19,4.5,14,25.0,74.04,7.44
100,absolute_error,20,8.75,13,37.5,100.0,0.0
90,squared_error,2,6.75,19,0.0,75.88,6.88
120,absolute_error,7,6.5,16,0.0,99.65,0.09
170,poisson,9,0.75,10,25.0,72.77,7.83
120,absolute_error,16,7.25,1,37.5,100.0,0.0
100,absolute_error,6,10.0,13,0.0,99.58,0.11
130,poisson,10,9.0,17,25.0,72.15,8.02
50,absolute_error,10,8.5,17,37.5,100.0,0.0
200,squared_error,9,3.5,5,25.0,74.09,7.42
100,absolute_error,11,4.25,11,37.5,100.0,0.0
80,absolute_error,14,6.75,20,37.5,100.0,0.0
120,poisson,2,2.5,17,25.0,73.7,7.54
140,absolute_error,15,5.75,13,37.5,100.0,0.0
190,absolute_error,20,8.75,13,0.0,99.56,0.12
150,squared_error,14,7.25,20,25.0,71.2,8.32
30,poisson,14,3.75,10,0.0,76.46,6.7
90,absolute_error,2,3.75,6,37.5,100.0,0.0
70,poisson,8,0.75,3,25.0,73.34,7.65
190,poisson,12,7.25,17,25.0,73.44,7.62
30,squared_error,10,4.5,2,0.0,76.97,6.54
180,squared_error,20,5.25,1,25.0,73.75,7.53
70,poisson,12,5.25,10,25.0,71.93,8.09
50,poisson,13,7.75,7,25.0,73.46,7.61
160,squared_error,20,10.0,17,0.0,75.29,7.05
90,absolute_error,2,8.5,12,37.5,100.0,0.0
70,squared_error,12,0.0,17,25.0,70.65,8.49
110,poisson,10,8.25,12,25.0,73.03,7.75
80,absolute_error,1,6.25,10,37.5,100.0,0.0
30,squared_error,2,0.75,10,25.0,74.74,11.6
150,absolute_error,2,2.5,17,37.5,100.0,0.0
160,squared_error,17,7.75,4,25.0,73.4,7.64
180,poisson,17,3.0,19,25.0,72.69,7.86
60,poisson,16,1.0,4,0.0,76.72,6.62
60,poisson,15,8.75,20,0.0,76.57,6.66
170,absolute_error,7,6.5,6,37.5,100.0,0.0
50,squared_error,1,6.25,5,25.0,71.32,8.28
70,squared_error,5,0.25,13,25.0,69.04,1.23
20,poisson,10,7.0,20,0.0,75.66,6.94
200,absolute_error,16,6.5,5,37.5,100.0,0.0
170,absolute_error,20,9.75,5,37.5,100.0,0.0
150,squared_error,14,2.75,8,25.0,72.69,7.85
160,absolute_error,4,4.75,12,37.5,100.0,0.0
120,absolute_error,9,9.25,16,37.5,100.0,0.0
90,absolute_error,18,8.5,16,37.5,100.0,0.0
100,squared_error,3,5.25,8,25.0,73.47,8.27
160,poisson,4,0.5,4,25.0,70.33,9.4
140,absolute_error,20,2.25,12,37.5,100.0,0.0
120,absolute_error,20,7.25,17,37.5,100.0,0.0
70,absolute_error,15,4.5,7,37.5,100.0,0.0
50,poisson,8,1.25,14,25.0,74.12,7.41
90,squared_error,4,4.0,17,25.0,74.49,7.85
120,poisson,11,9.25,18,25.0,73.21,7.69
20,poisson,17,2.0,17,0.0,76.54,6.67
110,squared_error,2,8.0,7,25.0,72.83,7.81
120,poisson,7,6.0,7,25.0,74.03,7.44
110,squared_error,17,1.0,8,25.0,73.62,7.57
10,absolute_error,13,5.5,2,37.5,100.0,0.0
10,poisson,2,10.0,4,0.0,81.14,5.3
190,absolute_error,8,9.75,9,37.5,100.0,0.0
20,poisson,9,8.25,8,0.0,75.11,7.11
170,squared_error,6,7.0,16,25.0,74.15,7.4
30,poisson,19,1.5,18,25.0,70.54,8.53
110,absolute_error,18,4.0,14,37.5,100.0,0.0
180,poisson,17,1.75,13,25.0,74.96,7.15
10,absolute_error,1,5.25,7,37.5,100.0,0.0
180,absolute_error,7,9.75,18,0.0,99.77,0.06
80,absolute_error,7,0.25,11,0.0,99.48,0.14
110,poisson,18,7.25,9,25.0,74.08,7.42
40,poisson,13,1.0,12,25.0,73.41,7.63
40,squared_error,18,3.75,20,0.0,78.4,6.11
190,poisson,2,0.0,17,12.5,71.69,14.13
180,absolute_error,9,5.5,15,37.5,100.0,0.0
10,absolute_error,20,6.0,20,37.5,100.0,0.0
60,absolute_error,20,2.5,13,37.5,100.0,0.0
190,squared_error,20,10.0,13,25.0,73.9,7.48
190,absolute_error,20,3.0,4,37.5,100.0,0.0
10,squared_error,16,0.75,1,25.0,69.52,8.85
40,absolute_error,15,0.75,10,37.5,100.0,0.0
80,absolute_error,7,8.75,13,37.5,100.0,0.0
30,absolute_error,4,5.75,5,37.5,100.0,0.0
110,squared_error,6,1.75,16,25.0,73.8,6.76
110,absolute_error,7,4.5,13,37.5,100.0,0.0
50,absolute_error,14,6.25,10,37.5,100.0,0.0
130,poisson,9,5.25,15,25.0,74.97,7.15
30,absolute_error,3,0.25,6,0.0,94.44,0.0
50,poisson,7,6.25,2,0.0,76.97,6.54
190,absolute_error,12,5.75,18,37.5,100.0,0.0
50,poisson,10,2.25,5,0.0,75.44,7.01
20,absolute_error,12,7.0,20,37.5,100.0,0.0
70,squared_error,5,8.25,7,25.0,70.36,8.58
130,squared_error,16,5.75,15,0.0,76.13,6.8
150,squared_error,5,8.5,20,0.0,75.45,7.0
20,squared_error,19,0.0,15,25.0,69.52,8.85
160,poisson,15,9.5,7,25.0,73.85,7.5
120,squared_error,4,1.25,13,25.0,72.84,3.75
100,absolute_error,10,0.75,19,37.5,100.0,0.0
10,squared_error,19,2.0,17,25.0,73.03,7.75
50,squared_error,1,3.5,2,0.0,76.91,9.35
40,poisson,16,1.0,11,0.0,76.1,6.81
150,poisson,1,5.25,14,25.0,74.31,7.35
70,poisson,12,4.25,15,25.0,71.87,8.11
110,absolute_error,2,2.75,6,37.5,100.0,0.0
50,squared_error,17,5.0,14,25.0,74.21,7.39
30,poisson,11,8.0,9,25.0,73.76,7.52
180,squared_error,13,8.5,5,25.0,73.89,7.48
180,squared_error,12,6.75,16,25.0,74.93,7.17
100,poisson,13,1.75,3,0.0,75.86,6.88
50,absolute_error,17,5.0,4,37.5,100.0,0.0
130,absolute_error,8,4.0,6,37.5,100.0,0.0
10,squared_error,17,5.5,7,25.0,73.46,7.61
200,absolute_error,2,5.25,8,0.0,99.79,0.06
150,poisson,5,6.0,20,25.0,73.71,7.54
140,absolute_error,13,0.75,14,0.0,99.7,0.08
200,absolute_error,16,0.25,19,37.5,100.0,0.0
30,absolute_error,16,6.25,19,37.5,100.0,0.0
10,absolute_error,1,5.0,10,37.5,100.0,0.0
170,poisson,11,5.5,18,25.0,74.42,7.32
30,squared_error,17,7.5,9,25.0,74.71,7.23
40,squared_error,12,7.25,6,0.0,75.49,6.99
200,squared_error,13,8.75,18,25.0,70.21,8.63
140,absolute_error,14,9.0,16,37.5,100.0,0.0
40,poisson,18,0.5,1,0.0,77.8,6.29
60,poisson,11,8.25,9,25.0,73.1,7.73
70,poisson,15,2.25,2,25.0,74.15,7.4
40,absolute_error,17,4.0,17,37.5,100.0,0.0
30,squared_error,20,3.25,18,0.0,76.61,6.65
180,squared_error,9,1.0,6,25.0,72.76,7.83
160,absolute_error,10,0.5,1,0.0,99.74,0.07
200,squared_error,4,0.5,5,25.0,70.69,1.38
150,poisson,13,5.25,2,25.0,74.77,7.21
80,poisson,14,1.0,14,25.0,72.67,7.86
100,absolute_error,4,0.0,16,0.0,89.13,0.37
130,squared_error,1,1.75,14,0.0,77.24,5.91
100,poisson,17,5.5,9,25.0,72.68,7.86
40,poisson,1,4.0,19,0.0,76.48,6.69
50,absolute_error,12,4.25,18,37.5,100.0,0.0
110,absolute_error,2,0.25,17,0.0,92.95,6.2
10,poisson,18,0.25,15,25.0,75.0,7.14
160,absolute_error,17,8.75,15,37.5,100.0,0.0
30,poisson,15,4.0,3,25.0,70.61,8.5
160,absolute_error,3,3.75,6,37.5,100.0,0.0
140,poisson,14,5.5,13,25.0,71.12,8.35
120,squared_error,9,1.5,1,25.0,71.69,8.17
10,poisson,12,3.5,1,0.0,82.68,4.84
180,absolute_error,14,4.5,6,0.0,99.77,0.06
130,absolute_error,8,7.75,17,37.5,100.0,0.0
130,poisson,3,9.75,12,25.0,71.85,8.12
20,poisson,19,9.75,20,0.0,78.07,6.21
100,squared_error,8,6.5,15,25.0,73.44,7.62
60,poisson,14,8.5,7,25.0,71.24,8.31
130,absolute_error,3,1.75,6,0.0,99.68,0.09
100,absolute_error,19,7.25,18,37.5,100.0,0.0
40,squared_error,13,5.0,1,25.0,73.57,7.58
60,squared_error,3,5.75,6,25.0,71.37,10.13
100,squared_error,11,2.25,2,0.0,75.94,6.85
40,poisson,14,5.5,11,25.0,70.07,8.67
20,absolute_error,7,8.0,2,37.5,100.0,0.0
120,absolute_error,2,1.5,19,37.5,100.0,0.0
80,absolute_error,1,2.0,9,37.5,100.0,0.0
140,poisson,1,3.5,11,0.0,76.14,6.79
90,squared_error,8,0.5,1,0.0,75.37,7.03
90,poisson,3,9.25,1,25.0,71.71,8.16
200,absolute_error,10,2.5,16,37.5,100.0,0.0
140,poisson,5,7.25,5,25.0,71.37,8.27
180,absolute_error,18,10.0,7,37.5,100.0,0.0
80,absolute_error,3,9.0,16,37.5,100.0,0.0
190,squared_error,9,1.0,14,25.0,74.7,7.23
140,squared_error,15,2.0,18,25.0,72.79,7.82
40,absolute_error,4,1.25,12,37.5,100.0,0.0
40,absolute_error,17,2.0,3,0.0,98.96,0.28
110,absolute_error,12,6.0,8,37.5,100.0,0.0
80,absolute_error,6,9.25,11,37.5,100.0,0.0
180,absolute_error,11,0.0,20,37.5,100.0,0.0
30,absolute_error,8,4.25,19,37.5,100.0,0.0
60,absolute_error,5,4.75,3,37.5,100.0,0.0
190,poisson,9,3.0,11,25.0,74.24,7.38
80,absolute_error,17,6.25,4,37.5,100.0,0.0
200,absolute_error,14,5.75,16,37.5,100.0,0.0
120,absolute_error,8,6.0,10,37.5,100.0,0.0
20,squared_error,15,1.5,14,25.0,70.94,8.4
140,absolute_error,1,2.25,14,0.0,99.7,0.08
70,poisson,7,7.0,15,25.0,74.19,7.39
130,squared_error,6,1.5,17,25.0,72.48,7.12
70,squared_error,6,9.75,8,0.0,75.19,7.09
160,absolute_error,2,8.5,3,37.5,100.0,0.0
60,absolute_error,17,8.75,10,37.5,100.0,0.0
110,poisson,4,7.5,15,25.0,73.46,7.61
120,squared_error,6,8.5,2,0.0,75.07,7.12
100,poisson,4,0.25,3,25.0,71.36,2.48
150,squared_error,17,7.0,18,0.0,75.1,7.11
180,poisson,13,1.75,12,25.0,74.2,7.39
70,absolute_error,5,5.75,9,37.5,100.0,0.0
70,poisson,19,3.0,18,0.0,75.91,6.87
40,poisson,15,0.75,1,25.0,68.04,9.32
130,poisson,18,2.5,5,25.0,71.14,8.34
160,poisson,4,4.75,3,25.0,71.04,8.37
130,poisson,11,5.5,13,25.0,72.87,7.8
180,poisson,12,8.75,8,25.0,74.27,7.37
100,poisson,3,2.5,11,25.0,73.38,7.64
160,absolute_error,8,9.25,19,37.5,100.0,0.0
170,squared_error,16,7.75,17,25.0,74.42,7.32
130,squared_error,12,9.0,11,25.0,74.88,7.18
200,squared_error,1,2.5,9,0.0,78.82,8.57
20,squared_error,2,5.25,1,25.0,71.93,8.09
90,absolute_error,14,4.75,19,0.0,99.54,0.12
180,squared_error,15,1.25,14,25.0,73.27,7.68
200,squared_error,11,9.25,5,25.0,74.0,7.45
70,squared_error,15,2.75,8,0.0,77.6,6.35
60,absolute_error,20,8.5,5,37.5,100.0,0.0
180,squared_error,19,2.25,1,25.0,73.92,7.48
140,absolute_error,9,2.25,8,0.0,99.7,0.08
90,poisson,15,6.0,18,0.0,75.76,6.91
10,poisson,15,8.5,14,25.0,68.42,9.2
10,absolute_error,20,2.5,13,37.5,100.0,0.0
110,absolute_error,1,9.5,6,37.5,100.0,0.0
160,squared_error,17,2.25,10,0.0,75.23,7.07
90,absolute_error,10,9.0,13,37.5,100.0,0.0
20,squared_error,9,1.25,9,0.0,76.43,6.71
130,absolute_error,17,0.75,8,37.5,100.0,0.0
50,squared_error,19,9.25,10,0.0,76.49,6.69
70,poisson,14,5.5,15,25.0,74.0,7.45
70,squared_error,16,5.0,14,0.0,77.26,6.46
150,poisson,10,5.25,18,25.0,75.0,7.14
150,poisson,2,6.75,2,25.0,72.84,7.81
170,poisson,15,9.75,10,25.0,73.49,7.61
40,poisson,9,3.0,3,25.0,72.7,7.85
150,squared_error,7,4.75,2,25.0,71.42,8.25
150,squared_error,7,5.0,1,25.0,74.27,7.37
90,squared_error,14,2.0,4,25.0,71.95,8.08
10,absolute_error,5,9.5,6,37.5,100.0,0.0
200,poisson,7,2.25,6,25.0,71.66,8.18
120,absolute_error,15,5.5,2,37.5,100.0,0.0
30,squared_error,15,9.5,16,0.0,75.58,6.96
170,squared_error,8,5.0,2,0.0,75.75,6.91
200,absolute_error,7,0.5,4,37.5,100.0,0.0
100,squared_error,12,4.25,17,25.0,71.56,8.21
180,squared_error,18,3.0,8,25.0,73.53,7.6
180,absolute_error,6,7.25,17,37.5,100.0,0.0
50,squared_error,8,6.25,18,0.0,76.62,6.65
100,squared_error,19,7.5,2,25.0,73.11,7.72
20,squared_error,11,10.0,11,25.0,70.07,8.67
40,poisson,15,5.25,12,0.0,75.27,7.06
180,poisson,5,4.25,8,0.0,75.19,7.08
180,squared_error,8,7.25,10,25.0,74.07,7.43
20,poisson,17,9.75,18,25.0,72.04,8.06
20,poisson,1,2.25,3,0.0,78.07,6.21
70,squared_error,20,0.25,9,0.0,77.47,6.39
200,poisson,3,2.0,19,25.0,72.52,7.91
130,squared_error,16,4.25,8,25.0,71.83,8.12
200,squared_error,15,1.0,13,25.0,73.73,7.53
40,poisson,15,5.5,8,0.0,75.27,7.06
150,poisson,7,5.75,19,25.0,73.07,7.74
20,poisson,13,4.75,10,0.0,78.84,5.98
40,squared_error,15,7.0,10,0.0,76.7,6.63
30,poisson,8,6.25,9,25.0,69.37,8.89
160,poisson,8,6.25,14,0.0,76.3,6.75
140,poisson,8,5.0,13,25.0,73.79,7.51
90,poisson,17,8.0,8,25.0,72.71,7.85
140,squared_error,16,4.25,12,25.0,72.1,8.04
40,squared_error,20,6.75,2,0.0,78.34,6.13
160,poisson,19,6.75,7,25.0,73.73,7.53
100,absolute_error,6,6.5,11,37.5,100.0,0.0
170,squared_error,14,2.0,3,25.0,73.9,7.48
80,poisson,7,8.5,17,25.0,72.48,7.92
100,squared_error,20,5.25,3,25.0,74.14,7.41
140,absolute_error,5,2.25,1,37.5,100.0,0.0
120,squared_error,9,7.75,3,25.0,74.58,7.27
150,absolute_error,8,9.75,7,37.5,100.0,0.0
150,squared_error,20,0.5,19,0.0,75.25,7.07
70,squared_error,10,1.5,5,25.0,72.27,7.98
150,poisson,8,7.0,8,0.0,75.58,6.96
150,squared_error,8,8.0,17,25.0,74.77,7.21
180,absolute_error,1,2.75,9,0.0,99.77,0.06
120,poisson,1,3.25,14,25.0,73.78,7.52
190,poisson,4,8.25,7,25.0,74.17,7.4
130,squared_error,15,4.25,7,25.0,72.76,7.83
170,poisson,9,0.5,1,25.0,73.28,7.67
90,poisson,16,1.25,1,25.0,71.61,8.19
150,squared_error,16,3.0,18,0.0,75.38,7.03
180,squared_error,16,8.25,15,25.0,73.18,7.7
80,poisson,20,2.5,5,25.0,74.04,7.44
140,absolute_error,20,6.0,7,0.0,99.11,0.24
80,squared_error,16,3.75,13,25.0,74.75,7.22
40,poisson,9,9.5,18,25.0,74.34,7.34
40,absolute_error,15,2.0,15,37.5,100.0,0.0
190,poisson,20,4.25,5,25.0,74.32,7.35
190,absolute_error,10,9.5,5,37.5,100.0,0.0
110,absolute_error,10,2.25,17,0.0,99.62,0.1
130,squared_error,19,2.75,7,25.0,74.16,7.4
60,squared_error,11,4.0,15,25.0,74.63,7.25
140,poisson,15,2.25,19,25.0,71.48,8.23
120,squared_error,14,1.0,8,25.0,73.59,7.58
120,squared_error,20,5.25,3,25.0,73.21,7.69
100,absolute_error,7,6.75,1,37.5,100.0,0.0
70,absolute_error,14,8.5,17,37.5,100.0,0.0
100,squared_error,2,10.0,9,25.0,72.02,8.06
30,squared_error,19,8.5,14,25.0,69.23,8.94
200,absolute_error,4,9.75,7,0.0,99.58,0.11
120,absolute_error,11,8.75,16,37.5,100.0,0.0
90,poisson,11,5.0,3,25.0,74.07,7.43
200,poisson,1,7.75,20,25.0,73.64,7.56
100,squared_error,1,0.5,11,37.5,70.66,18.95
70,poisson,16,7.75,10,0.0,76.97,6.54
10,poisson,9,1.5,16,0.0,76.75,6.61
80,absolute_error,11,5.25,5,37.5,100.0,0.0
100,poisson,18,1.5,10,25.0,73.95,7.47
160,squared_error,7,0.0,12,25.0,73.8,6.14
100,poisson,11,9.25,16,25.0,73.75,7.53
180,absolute_error,13,9.25,7,37.5,100.0,0.0
50,poisson,17,5.0,2,25.0,71.67,8.17
80,absolute_error,8,9.75,13,0.0,99.48,0.14
